deltat,stamp.secs,stamp.nsecs,.header.frame_id,.num_sat,.fix_type,.rec_bias,.tow_offset,.cno,.latitude,.longitude,.altitude,.posEcef.x,.posEcef.y,.posEcef.z,.velEcef.x,.velEcef.y,.velEcef.z,.hMSL,.hAcc,.vAcc,.sAcc,.pDop
-37154.3953123,1570965285,800000000,body,20,768,0,40268.0546281,37,59.3197778,18.0482986,54.515,3102003.59,1010793.82,5462244.76,0,0,0,30.1600017548,0.3650000095,0.6120000482,0,1.1599999666
-37154.1953123,1570965286,0,body,20,768,0,40268.0545975,37,59.3197777,18.0482987,54.537,3102003.62,1010793.83,5462244.78,0,0,0,30.1830005646,0.3650000095,0.6120000482,0,1.1599999666
-37153.9953123,1570965286,199999999,body,20,768,0,40268.0545975,37,59.3197775,18.0482988,54.559,3102003.64,1010793.84,5462244.79,0,0,0,30.2050018311,0.3650000095,0.6110000014,0,1.1599999666
-37153.7953123,1570965286,400000000,body,20,768,0,40268.0545975,37,59.3197773,18.0482989,54.577,3102003.66,1010793.86,5462244.79,0,0,0,30.2220020294,0.3650000095,0.6110000014,0,1.1599999666
-37153.5953123,1570965286,599999999,body,20,768,0,40268.0545975,37,59.3197772,18.048299,54.599,3102003.69,1010793.87,5462244.8,0,0,0,30.2450008392,0.3650000095,0.6100000143,0,1.1599999666
-37153.3953123,1570965286,800000000,body,20,768,0,40268.0545975,37,59.3197771,18.0482991,54.629,3102003.71,1010793.88,5462244.82,0,0,0,30.2740020752,0.3650000095,0.6100000143,0,1.1599999666
-37153.1953123,1570965287,0,body,20,768,0,40268.0546586,37,59.319777,18.0482992,54.636,3102003.72,1010793.89,5462244.82,0,0,0,30.2820014954,0.3650000095,0.6090000272,0,1.1599999666
-37152.9953123,1570965287,199999999,body,20,768,0,40268.0546586,37,59.3197769,18.0482993,54.646,3102003.73,1010793.9,5462244.83,0,0,0,30.2920017242,0.3640000224,0.6090000272,0,1.1599999666
-37152.7953123,1570965287,400000000,body,20,768,0,40268.0546586,37,59.3197768,18.0482995,54.661,3102003.74,1010793.92,5462244.83,0,0,0,30.3070011139,0.3650000095,0.6080000401,0,1.1599999666
-37152.5953123,1570965287,599999999,body,20,768,0,40268.0546586,37,59.3197767,18.0482996,54.675,3102003.76,1010793.93,5462244.84,0,0,0,30.3210010529,0.3650000095,0.6080000401,0,1.1599999666
-37152.3953123,1570965287,800000000,body,20,768,0,40268.0546586,37,59.3197766,18.0482997,54.682,3102003.77,1010793.94,5462244.84,0,0,0,30.3270015717,0.3650000095,0.6080000401,0,1.1599999666
-37152.1953123,1570965288,0,body,20,768,0,40268.0546281,37,59.3197765,18.0482997,54.71,3102003.79,1010793.94,5462244.86,0,0,0,30.3550014496,0.3650000095,0.6080000401,0,1.1599999666
-37151.9953123,1570965288,199999999,body,20,768,0,40268.0546281,37,59.3197764,18.0482997,54.731,3102003.81,1010793.95,5462244.87,0,0,0,30.376001358,0.3650000095,0.6080000401,0,1.1599999666
-37151.7953123,1570965288,400000000,body,20,768,0,40268.0546281,37,59.3197763,18.0482997,54.739,3102003.82,1010793.96,5462244.87,0,0,0,30.3840007782,0.3650000095,0.6080000401,0,1.1599999666
-37151.5953123,1570965288,599999999,body,20,768,0,40268.0546281,37,59.3197762,18.0482998,54.752,3102003.84,1010793.96,5462244.88,0,0,0,30.3980007172,0.3650000095,0.6080000401,0,1.1599999666
-37151.3953123,1570965288,800000000,body,20,768,0,40268.0546281,37,59.3197761,18.0482999,54.805,3102003.87,1010793.98,5462244.91,0,0,0,30.4500007629,0.3650000095,0.6070000529,0,1.1599999666
-37151.1953123,1570965289,0,body,20,768,0,40268.0546891,37,59.3197759,18.0482998,54.85,3102003.91,1010793.99,5462244.94,0,0,0,30.4950008392,0.3650000095,0.6070000529,0,1.1599999666
-37150.9953123,1570965289,199999999,body,20,768,0,40268.0546891,37,59.3197758,18.0482998,54.891,3102003.94,1010794,5462244.97,0,0,0,30.5360012054,0.3660000265,0.6070000529,0,1.1599999666
-37150.7953123,1570965289,400000000,body,20,768,0,40268.0546891,37,59.3197756,18.0482998,54.931,3102003.97,1010794.01,5462245,0,0,0,30.5770015717,0.3660000265,0.6070000529,0,1.1599999666
-37150.5953123,1570965289,599999999,body,20,768,0,40268.0546891,37,59.3197754,18.0482999,54.963,3102004,1010794.03,5462245.02,0,0,0,30.6090011597,0.3660000265,0.6070000529,0,1.1599999666
-37150.3953123,1570965289,800000000,body,20,768,0,40268.0546891,37,59.3197753,18.0483,54.983,3102004.03,1010794.04,5462245.02,0,0,0,30.6290016174,0.3660000265,0.6060000062,0,1.1599999666
-37150.1953123,1570965290,0,body,20,768,0,40268.0546586,37,59.3197752,18.0482999,55.013,3102004.05,1010794.04,5462245.04,0,0,0,30.658000946,0.3660000265,0.6060000062,0,1.1599999666
-37149.9953123,1570965290,199999999,body,20,768,0,40268.0546586,37,59.3197751,18.0482999,55.047,3102004.07,1010794.05,5462245.07,0,0,0,30.6920013428,0.3660000265,0.6060000062,0,1.1599999666
-37149.7953123,1570965290,400000000,body,20,768,0,40268.0546586,37,59.3197751,18.0482999,55.062,3102004.09,1010794.05,5462245.08,0,0,0,30.7070007324,0.3670000136,0.6060000062,0,1.1599999666
-37149.5953123,1570965290,599999999,body,20,768,0,40268.0546586,37,59.319775,18.0482998,55.069,3102004.09,1010794.05,5462245.08,0,0,0,30.7140007019,0.3670000136,0.6050000191,0,1.1599999666
-37149.3953123,1570965290,800000000,body,20,768,0,40268.0546586,37,59.319775,18.0482998,55.086,3102004.11,1010794.05,5462245.1,0,0,0,30.7310009003,0.3660000265,0.6050000191,0,1.1599999666
-37149.1953123,1570965291,0,body,20,768,0,40268.0547196,37,59.319775,18.0482999,55.112,3102004.12,1010794.06,5462245.12,0,0,0,30.7570018768,0.3660000265,0.6040000319,0,1.1599999666
-37148.9953123,1570965291,199999999,body,20,768,0,40268.0547196,37,59.319775,18.0482999,55.116,3102004.12,1010794.07,5462245.12,0,0,0,30.7620010376,0.3650000095,0.6030000448,0,1.1599999666
-37148.7953123,1570965291,400000000,body,20,768,0,40268.0547196,37,59.319775,18.0482999,55.138,3102004.13,1010794.07,5462245.14,0,0,0,30.7840023041,0.3640000224,0.601000011,0,1.1599999666
-37148.5953123,1570965291,599999999,body,20,768,0,40268.0547196,37,59.3197749,18.0482998,55.175,3102004.15,1010794.07,5462245.17,0,0,0,30.8200016022,0.3630000055,0.5990000367,0,1.1599999666
-37148.3953123,1570965291,800000000,body,20,768,0,40268.0547196,37,59.3197749,18.0482998,55.218,3102004.18,1010794.08,5462245.2,0,0,0,30.8630008698,0.3620000184,0.5960000157,0,1.1599999666
-37148.1953123,1570965292,0,body,20,768,0,40268.0546891,37,59.3197748,18.0482997,55.249,3102004.2,1010794.08,5462245.23,0,0,0,30.8940010071,0.3610000312,0.5940000415,0,1.1599999666
-37147.9953123,1570965292,199999999,body,20,768,0,40268.0546891,37,59.3197748,18.0482996,55.242,3102004.2,1010794.07,5462245.22,0,0,0,30.8880023956,0.3610000312,0.5940000415,0,1.1599999666
-37147.7953123,1570965292,400000000,body,20,768,0,40268.0546891,37,59.3197747,18.0482994,55.259,3102004.22,1010794.07,5462245.23,0,0,0,30.9050006866,0.3600000143,0.5930000544,0,1.1599999666
-37147.5953123,1570965292,599999999,body,20,768,0,40268.0546891,37,59.3197747,18.0482994,55.267,3102004.23,1010794.07,5462245.24,0,0,0,30.9120006561,0.3600000143,0.5930000544,0,1.1599999666
-37147.3953123,1570965292,800000000,body,20,768,0,40268.0546891,37,59.3197747,18.0482992,55.262,3102004.23,1010794.06,5462245.23,0,0,0,30.9070014954,0.3600000143,0.5920000076,0,1.1599999666
-37147.1953123,1570965293,0,body,20,768,0,40268.0547501,37,59.3197747,18.0482991,55.256,3102004.23,1010794.05,5462245.22,0,0,0,30.9010009766,0.3590000272,0.5920000076,0,1.1599999666
-37146.9953123,1570965293,199999999,body,20,768,0,40268.0547501,37,59.3197747,18.048299,55.255,3102004.23,1010794.05,5462245.23,0,0,0,30.9010009766,0.3590000272,0.5910000205,0,1.1599999666
-37146.7953123,1570965293,400000000,body,20,768,0,40268.0547501,37,59.3197747,18.0482989,55.244,3102004.22,1010794.04,5462245.22,0,0,0,30.8890018463,0.3590000272,0.5910000205,0,1.1599999666
-37146.5953123,1570965293,599999999,body,20,768,0,40268.0547501,37,59.3197747,18.0482988,55.232,3102004.22,1010794.03,5462245.2,0,0,0,30.8770008087,0.3590000272,0.5900000334,0,1.1599999666
-37146.3953123,1570965293,800000000,body,20,768,0,40268.0547501,37,59.3197747,18.0482987,55.228,3102004.22,1010794.03,5462245.2,0,0,0,30.8740005493,0.3580000103,0.5900000334,0,1.1599999666
-37146.1953123,1570965294,0,body,20,768,0,40268.0547196,37,59.3197748,18.0482986,55.239,3102004.22,1010794.02,5462245.22,0,0,0,30.8840007782,0.3580000103,0.5879999995,0,1.1599999666
-37145.9953123,1570965294,199999999,body,20,768,0,40268.0547196,37,59.3197749,18.0482985,55.248,3102004.22,1010794.01,5462245.23,0,0,0,30.8930015564,0.3580000103,0.5870000124,0,1.1599999666
-37145.7953123,1570965294,400000000,body,20,768,0,40268.0547196,37,59.3197749,18.0482983,55.259,3102004.22,1010794,5462245.24,0,0,0,30.904001236,0.3570000231,0.5850000381,0,1.1599999666
-37145.5953123,1570965294,599999999,body,20,768,0,40268.0547196,37,59.319775,18.0482981,55.27,3102004.22,1010793.99,5462245.26,0,0,0,30.9150009155,0.3570000231,0.584000051,0,1.1599999666
-37145.3953123,1570965294,800000000,body,20,768,0,40268.0547196,37,59.3197751,18.0482978,55.287,3102004.23,1010793.98,5462245.27,0,0,0,30.9320011139,0.3560000062,0.5820000172,0,1.1599999666
-37145.1953123,1570965295,0,body,20,768,0,40268.0547807,37,59.3197752,18.0482975,55.303,3102004.24,1010793.96,5462245.29,0,0,0,30.9490013123,0.3560000062,0.58100003,0,1.1599999666
-37144.9953123,1570965295,199999999,body,20,768,0,40268.0547807,37,59.3197752,18.0482973,55.323,3102004.25,1010793.95,5462245.31,0,0,0,30.9680023193,0.3550000191,0.5800000429,0,1.1599999666
-37144.7953123,1570965295,400000000,body,20,768,0,40268.0547807,37,59.3197753,18.048297,55.338,3102004.25,1010793.93,5462245.33,0,0,0,30.9840011597,0.3550000191,0.5790000558,0,1.1599999666
-37144.5953123,1570965295,599999999,body,20,768,0,40268.0547807,37,59.3197755,18.0482967,55.352,3102004.25,1010793.91,5462245.35,0,0,0,30.9970016479,0.3540000021,0.5780000091,0,1.1599999666
-37144.3953123,1570965295,800000000,body,20,768,0,40268.0547807,37,59.3197756,18.0482964,55.375,3102004.25,1010793.9,5462245.38,0,0,0,31.0210018158,0.3540000021,0.5770000219,0,1.1599999666
-37144.1953123,1570965296,0,body,20,768,0,40268.0547501,37,59.3197757,18.0482963,55.387,3102004.25,1010793.89,5462245.4,0,0,0,31.0320014954,0.353000015,0.5770000219,0,1.1599999666
-37143.9953123,1570965296,199999999,body,20,768,0,40268.0547501,37,59.3197758,18.0482962,55.393,3102004.25,1010793.88,5462245.4,0,0,0,31.0390014648,0.353000015,0.5760000348,0,1.1599999666
-37143.7953123,1570965296,400000000,body,20,768,0,40268.0547501,37,59.3197759,18.048296,55.38,3102004.23,1010793.87,5462245.4,0,0,0,31.0260009766,0.3520000279,0.5750000477,0,1.1599999666
-37143.5953123,1570965296,599999999,body,20,768,0,40268.0547501,37,59.319776,18.0482956,55.362,3102004.22,1010793.84,5462245.39,0,0,0,31.0070018768,0.3520000279,0.5750000477,0,1.1599999666
-37143.3953123,1570965296,800000000,body,20,768,0,40268.0547501,37,59.3197761,18.0482953,55.355,3102004.21,1010793.82,5462245.39,0,0,0,31.0000019073,0.3520000279,0.574000001,0,1.1599999666
-37143.1953123,1570965297,0,body,20,768,0,40268.0547196,37,59.3197763,18.0482951,55.339,3102004.2,1010793.8,5462245.39,0,0,0,30.9840011597,0.351000011,0.574000001,0,1.1599999666
-37142.9953123,1570965297,199999999,body,20,768,0,40268.0547196,37,59.3197764,18.0482948,55.328,3102004.18,1010793.78,5462245.39,0,0,0,30.9740009308,0.351000011,0.5730000138,0,1.1599999666
-37142.7953123,1570965297,400000000,body,20,768,0,40268.0547196,37,59.3197766,18.0482946,55.318,3102004.17,1010793.76,5462245.38,0,0,0,30.9640007019,0.3500000238,0.5730000138,0,1.1599999666
-37142.5953123,1570965297,599999999,body,20,768,0,40268.0547196,37,59.3197767,18.0482943,55.306,3102004.16,1010793.74,5462245.38,0,0,0,30.951002121,0.3500000238,0.5720000267,0,1.1599999666
-37142.3953123,1570965297,800000000,body,20,768,0,40268.0547196,37,59.3197767,18.0482942,55.305,3102004.16,1010793.73,5462245.38,0,0,0,30.951002121,0.3500000238,0.5720000267,0,1.1599999666
-37142.1953123,1570965298,0,body,20,768,0,40268.0547807,37,59.3197767,18.0482941,55.309,3102004.16,1010793.73,5462245.39,0,0,0,30.9550018311,0.351000011,0.5730000138,0,1.1599999666
-37141.9953123,1570965298,199999999,body,20,768,0,40268.0547807,37,59.3197768,18.048294,55.302,3102004.15,1010793.72,5462245.38,0,0,0,30.9470024109,0.351000011,0.5730000138,0,1.1599999666
-37141.7953123,1570965298,400000000,body,20,768,0,40268.0547807,37,59.3197769,18.0482938,55.295,3102004.14,1010793.71,5462245.38,0,0,0,30.9410018921,0.351000011,0.5730000138,0,1.1599999666
-37141.5953123,1570965298,599999999,body,20,768,0,40268.0547807,37,59.319777,18.0482938,55.285,3102004.13,1010793.7,5462245.38,0,0,0,30.9300022125,0.3520000279,0.5730000138,0,1.1599999666
-37141.3953123,1570965298,800000000,body,20,768,0,40268.0547807,37,59.3197771,18.0482937,55.279,3102004.11,1010793.69,5462245.38,0,0,0,30.9240016937,0.3520000279,0.5730000138,0,1.1599999666
-37141.1953123,1570965299,0,body,20,768,0,40268.0547501,37,59.3197772,18.0482935,55.272,3102004.1,1010793.68,5462245.38,0,0,0,30.9180011749,0.3520000279,0.5730000138,0,1.1599999666
-37140.9953123,1570965299,199999999,body,20,768,0,40268.0547501,37,59.3197772,18.0482934,55.278,3102004.11,1010793.67,5462245.39,0,0,0,30.9240016937,0.353000015,0.5730000138,0,1.1599999666
-37140.7953123,1570965299,400000000,body,20,768,0,40268.0547501,37,59.3197773,18.0482934,55.294,3102004.11,1010793.67,5462245.41,0,0,0,30.9400005341,0.353000015,0.5730000138,0,1.1599999666
-37140.5953123,1570965299,599999999,body,20,768,0,40268.0547501,37,59.3197773,18.0482934,55.298,3102004.11,1010793.67,5462245.41,0,0,0,30.9440021515,0.353000015,0.5720000267,0,1.1599999666
-37140.3953123,1570965299,800000000,body,20,768,0,40268.0547501,37,59.3197774,18.0482935,55.293,3102004.1,1010793.67,5462245.41,0,0,0,30.9390010834,0.353000015,0.5720000267,0,1.1599999666
-37140.1953123,1570965300,0,body,20,768,0,40268.0548112,37,59.3197776,18.0482934,55.282,3102004.08,1010793.66,5462245.41,0,0,0,30.9280014038,0.353000015,0.5720000267,0,1.1599999666
-37139.9953123,1570965300,199999999,body,20,768,0,40268.0548112,37,59.3197777,18.0482932,55.278,3102004.07,1010793.65,5462245.42,0,0,0,30.9240016937,0.3520000279,0.5710000396,0,1.1599999666
-37139.7953123,1570965300,400000000,body,20,768,0,40268.0548112,37,59.3197779,18.0482929,55.26,3102004.05,1010793.62,5462245.41,0,0,0,30.9050006866,0.351000011,0.5700000525,0,1.1599999666
-37139.5953123,1570965300,599999999,body,20,768,0,40268.0548112,37,59.319778,18.0482927,55.242,3102004.03,1010793.61,5462245.4,0,0,0,30.8880023956,0.351000011,0.5690000057,0,1.1599999666
-37139.3953123,1570965300,800000000,body,20,768,0,40268.0548112,37,59.3197782,18.0482925,55.214,3102004.01,1010793.58,5462245.39,0,0,0,30.8600006104,0.3500000238,0.5680000186,0,1.1599999666
-37139.1953123,1570965301,0,body,20,768,0,40268.0547807,37,59.3197784,18.0482924,55.195,3102003.98,1010793.57,5462245.38,0,0,0,30.8410015106,0.3490000069,0.5670000315,0,1.1599999666
-37138.9953123,1570965301,199999999,body,20,768,0,40268.0547807,37,59.3197785,18.0482922,55.171,3102003.96,1010793.55,5462245.37,0,0,0,30.8170013428,0.3490000069,0.5670000315,0,1.1599999666
-37138.7953123,1570965301,400000000,body,20,768,0,40268.0547807,37,59.3197787,18.0482922,55.167,3102003.95,1010793.55,5462245.37,0,0,0,30.812002182,0.3490000069,0.5660000443,0,1.1599999666
-37138.5953123,1570965301,599999999,body,20,768,0,40268.0547807,37,59.3197788,18.0482921,55.154,3102003.93,1010793.54,5462245.37,0,0,0,30.8000011444,0.3490000069,0.5660000443,0,1.1599999666
-37138.3953123,1570965301,800000000,body,20,768,0,40268.0547807,37,59.3197789,18.048292,55.131,3102003.91,1010793.52,5462245.36,0,0,0,30.7760009766,0.3490000069,0.5660000443,0,1.1599999666
-37138.1953123,1570965302,0,body,20,768,0,40268.0548417,37,59.319779,18.048292,55.118,3102003.89,1010793.51,5462245.35,0,0,0,30.7640018463,0.3490000069,0.5649999976,0,1.1599999666
-37137.9953123,1570965302,199999999,body,20,768,0,40268.0548417,37,59.3197792,18.0482918,55.088,3102003.87,1010793.49,5462245.34,0,0,0,30.7340011597,0.3480000198,0.5649999976,0,1.1599999666
-37137.7953123,1570965302,400000000,body,20,768,0,40268.0548417,37,59.3197794,18.0482916,55.058,3102003.84,1010793.47,5462245.32,0,0,0,30.7030010223,0.3480000198,0.5640000105,0,1.1599999666
-37137.5953123,1570965302,599999999,body,20,768,0,40268.0548417,37,59.3197795,18.0482913,55.025,3102003.82,1010793.45,5462245.3,0,0,0,30.6700019836,0.3470000029,0.5630000234,0,1.1599999666
-37137.3953123,1570965302,800000000,body,20,768,0,40268.0548417,37,59.3197796,18.0482912,54.992,3102003.79,1010793.43,5462245.28,0,0,0,30.6380023956,0.3470000029,0.5630000234,0,1.1599999666
-37137.1953123,1570965303,0,body,20,768,0,40268.0548112,37,59.3197798,18.048291,54.957,3102003.76,1010793.41,5462245.26,0,0,0,30.6030006409,0.3460000157,0.5620000362,0,1.1599999666
-37136.9953123,1570965303,199999999,body,20,768,0,40268.0548112,37,59.31978,18.0482909,54.918,3102003.73,1010793.4,5462245.24,0,0,0,30.5640010834,0.3450000286,0.5610000491,0,1.1599999666
-37136.7953123,1570965303,400000000,body,20,768,0,40268.0548112,37,59.3197802,18.0482907,54.896,3102003.7,1010793.38,5462245.23,0,0,0,30.5420017242,0.3450000286,0.5610000491,0,1.1599999666
-37136.5953123,1570965303,599999999,body,20,768,0,40268.0548112,37,59.3197803,18.0482904,54.88,3102003.69,1010793.35,5462245.22,0,0,0,30.5260009766,0.3440000117,0.5600000024,0,1.1599999666
-37136.3953123,1570965303,800000000,body,20,768,0,40268.0548112,37,59.3197804,18.0482902,54.874,3102003.68,1010793.34,5462245.22,0,0,0,30.5200023651,0.3440000117,0.5590000153,0,1.1599999666
-37136.1953123,1570965304,0,body,20,768,0,40268.0548722,37,59.3197805,18.0482901,54.837,3102003.66,1010793.32,5462245.19,0,0,0,30.4820022583,0.3430000246,0.5580000281,0,1.1599999666
-37135.9953123,1570965304,199999999,body,20,768,0,40268.0548722,37,59.3197805,18.04829,54.808,3102003.64,1010793.31,5462245.17,0,0,0,30.4530010223,0.3420000076,0.557000041,0,1.1599999666
-37135.7953123,1570965304,400000000,body,20,768,0,40268.0548722,37,59.3197806,18.04829,54.789,3102003.62,1010793.31,5462245.16,0,0,0,30.4340019226,0.3410000205,0.5560000539,0,1.1599999666
-37135.5953123,1570965304,599999999,body,20,768,0,40268.0548722,37,59.3197807,18.04829,54.772,3102003.61,1010793.31,5462245.15,0,0,0,30.4180011749,0.3400000036,0.5550000072,0,1.1599999666
-37135.3953123,1570965304,800000000,body,20,768,0,40268.0548722,37,59.3197809,18.04829,54.774,3102003.59,1010793.3,5462245.16,0,0,0,30.4200019836,0.3400000036,0.5550000072,0,1.1599999666
-37135.1953123,1570965305,0,body,20,768,0,40268.0548417,37,59.3197811,18.04829,54.764,3102003.57,1010793.29,5462245.17,0,0,0,30.4090023041,0.3400000036,0.55400002,0,1.1599999666
-37134.9953123,1570965305,199999999,body,20,768,0,40268.0548417,37,59.3197813,18.04829,54.756,3102003.54,1010793.28,5462245.17,0,0,0,30.4010009766,0.3390000165,0.55400002,0,1.1599999666
-37134.7953123,1570965305,400000000,body,20,768,0,40268.0548417,37,59.3197816,18.04829,54.746,3102003.51,1010793.27,5462245.18,0,0,0,30.3910007477,0.3390000165,0.55400002,0,1.1599999666
-37134.5953123,1570965305,599999999,body,20,768,0,40268.0548417,37,59.3197818,18.04829,54.74,3102003.49,1010793.26,5462245.19,0,0,0,30.3850021362,0.3390000165,0.5530000329,0,1.1599999666
-37134.3953123,1570965305,800000000,body,20,768,0,40268.0548417,37,59.3197821,18.0482899,54.737,3102003.47,1010793.26,5462245.2,0,0,0,30.3820018768,0.3390000165,0.5530000329,0,1.1599999666
-37134.1953123,1570965306,0,body,20,768,0,40268.0549027,37,59.3197823,18.04829,54.73,3102003.44,1010793.25,5462245.2,0,0,0,30.376001358,0.3380000293,0.5520000458,0,1.1599999666
-37133.9953123,1570965306,199999999,body,20,768,0,40268.0549027,37,59.3197825,18.04829,54.733,3102003.42,1010793.25,5462245.22,0,0,0,30.3780021667,0.3380000293,0.5520000458,0,1.1599999666
-37133.7953123,1570965306,400000000,body,20,768,0,40268.0549027,37,59.3197827,18.0482901,54.739,3102003.41,1010793.25,5462245.23,0,0,0,30.3850021362,0.3380000293,0.550999999,0,1.1599999666
-37133.5953123,1570965306,599999999,body,20,768,0,40268.0549027,37,59.3197828,18.0482902,54.731,3102003.39,1010793.25,5462245.23,0,0,0,30.376001358,0.3380000293,0.550999999,0,1.1599999666
-37133.3953123,1570965306,800000000,body,20,768,0,40268.0549027,37,59.3197829,18.0482904,54.735,3102003.38,1010793.25,5462245.25,0,0,0,30.3800010681,0.3380000293,0.550999999,0,1.1599999666
-37133.1953123,1570965307,0,body,20,768,0,40268.0548722,37,59.3197831,18.0482906,54.752,3102003.37,1010793.26,5462245.27,0,0,0,30.3970012665,0.3380000293,0.550999999,0,1.1599999666
-37132.9953123,1570965307,199999999,body,20,768,0,40268.0548722,37,59.3197833,18.0482908,54.766,3102003.36,1010793.27,5462245.29,0,0,0,30.4110012054,0.3380000293,0.550999999,0,1.1599999666
-37132.7953123,1570965307,400000000,body,20,768,0,40268.0548722,37,59.3197834,18.0482909,54.777,3102003.35,1010793.27,5462245.31,0,0,0,30.423002243,0.3380000293,0.5520000458,0,1.1599999666
-37132.5953123,1570965307,599999999,body,20,768,0,40268.0548722,37,59.3197836,18.0482909,54.796,3102003.34,1010793.27,5462245.33,0,0,0,30.4420013428,0.3380000293,0.5520000458,0,1.1599999666
-37132.3953123,1570965307,800000000,body,20,768,0,40268.0548722,37,59.3197836,18.048291,54.798,3102003.34,1010793.28,5462245.34,0,0,0,30.4440021515,0.3380000293,0.550999999,0,1.1599999666
-37132.1953123,1570965308,0,body,20,768,0,40268.0549332,37,59.3197837,18.048291,54.803,3102003.33,1010793.28,5462245.35,0,0,0,30.4480018616,0.3370000124,0.550999999,0,1.1599999666
-37131.9953123,1570965308,199999999,body,20,768,0,40268.0549332,37,59.3197837,18.0482911,54.808,3102003.33,1010793.28,5462245.35,0,0,0,30.4540023804,0.3370000124,0.550999999,0,1.1599999666
-37131.7953123,1570965308,400000000,body,20,768,0,40268.0549332,38,59.3197838,18.0482912,54.823,3102003.33,1010793.29,5462245.37,0,0,0,30.46900177,0.3370000124,0.550999999,0,1.1599999666
-37131.5953123,1570965308,599999999,body,20,768,0,40268.0549332,38,59.3197837,18.0482913,54.833,3102003.34,1010793.3,5462245.37,0,0,0,30.4790019989,0.3370000124,0.550999999,0,1.1599999666
-37131.3953123,1570965308,800000000,body,20,768,0,40268.0549332,37,59.3197838,18.0482914,54.857,3102003.34,1010793.3,5462245.4,0,0,0,30.5030021667,0.3370000124,0.550999999,0,1.1599999666
-37131.1953123,1570965309,0,body,20,768,0,40268.0549027,38,59.3197838,18.0482914,54.887,3102003.35,1010793.3,5462245.43,0,0,0,30.533000946,0.3370000124,0.5500000119,0,1.1599999666
-37130.9953123,1570965309,199999999,body,20,768,0,40268.0549027,38,59.3197839,18.0482914,54.913,3102003.36,1010793.31,5462245.45,0,0,0,30.5590019226,0.3360000253,0.5500000119,0,1.1599999666
-37130.7953123,1570965309,400000000,body,20,768,0,40268.0549027,38,59.3197839,18.0482914,54.946,3102003.37,1010793.31,5462245.48,0,0,0,30.5920009613,0.3360000253,0.5500000119,0,1.1599999666
-37130.5953123,1570965309,599999999,body,20,768,0,40268.0549027,38,59.3197839,18.0482914,54.977,3102003.39,1010793.32,5462245.51,0,0,0,30.6230010986,0.3360000253,0.5500000119,0,1.1599999666
-37130.3953123,1570965309,800000000,body,20,768,0,40268.0549027,38,59.319784,18.0482915,54.985,3102003.38,1010793.32,5462245.52,0,0,0,30.6310005188,0.3360000253,0.5500000119,0,1.1599999666
-37130.1953123,1570965310,0,body,20,768,0,40268.0548722,38,59.319784,18.0482916,55,3102003.39,1010793.33,5462245.54,0,0,0,30.6460018158,0.3350000083,0.5490000248,0,1.1599999666
-37129.9953123,1570965310,199999999,body,20,768,0,40268.0548722,38,59.3197841,18.0482917,55.004,3102003.38,1010793.33,5462245.54,0,0,0,30.6490020752,0.3350000083,0.5490000248,0,1.1599999666
-37129.7953123,1570965310,400000000,body,20,768,0,40268.0548722,38,59.3197841,18.0482919,55.01,3102003.38,1010793.34,5462245.55,0,0,0,30.6560020447,0.3360000253,0.5500000119,0,1.1599999666
-37129.5953123,1570965310,599999999,body,20,768,0,40268.0548722,38,59.3197842,18.048292,55.023,3102003.38,1010793.35,5462245.56,0,0,0,30.6680011749,0.3360000253,0.5500000119,0,1.1599999666
-37129.3953123,1570965310,800000000,body,20,768,0,40268.0548722,38,59.3197842,18.0482923,55.039,3102003.38,1010793.37,5462245.58,0,0,0,30.6850013733,0.3360000253,0.5500000119,0,1.1599999666
-37129.1953123,1570965311,0,body,20,768,0,40268.0549332,38,59.3197842,18.0482926,55.055,3102003.38,1010793.39,5462245.59,0,0,0,30.7000007629,0.3370000124,0.5500000119,0,1.1599999666
-37128.9953123,1570965311,199999999,body,20,768,0,40268.0549332,38,59.3197842,18.0482928,55.082,3102003.39,1010793.4,5462245.62,0,0,0,30.7280006409,0.3360000253,0.5500000119,0,1.1599999666
-37128.7953123,1570965311,400000000,body,20,768,0,40268.0549332,37,59.3197842,18.048293,55.088,3102003.39,1010793.41,5462245.62,0,0,0,30.733001709,0.3360000253,0.5500000119,0,1.1599999666
-37128.5953123,1570965311,599999999,body,20,768,0,40268.0549332,38,59.3197843,18.0482933,55.086,3102003.38,1010793.42,5462245.62,0,0,0,30.7320022583,0.3360000253,0.5500000119,0,1.1599999666
-37128.3953123,1570965311,800000000,body,20,768,0,40268.0549332,38,59.3197843,18.0482935,55.093,3102003.37,1010793.43,5462245.63,0,0,0,30.7380008698,0.3360000253,0.5500000119,0,1.1599999666
-37128.1953123,1570965312,0,body,20,768,0,40268.0549027,38,59.3197844,18.0482936,55.106,3102003.37,1010793.44,5462245.65,0,0,0,30.7520008087,0.3360000253,0.5500000119,0,1.1599999666
-37127.9953123,1570965312,199999999,body,20,768,0,40268.0549027,38,59.3197844,18.0482937,55.123,3102003.37,1010793.45,5462245.67,0,0,0,30.7680015564,0.3360000253,0.5500000119,0,1.1599999666
-37127.7953123,1570965312,400000000,body,20,768,0,40268.0549027,38,59.3197843,18.0482939,55.109,3102003.37,1010793.46,5462245.65,0,0,0,30.7540016174,0.3350000083,0.5490000248,0,1.1599999666
