timeOfWeek, lla0,lla1,lla2,ned0,ned1,ned2,theta0,theta1,theta2
306712.753, 59.3528616, 18.0729783, 28.92, 176946.062500, 82515.343750, 4.083689,  86.6,  -4.8,  21.1
306712.853, 59.3528616, 18.0729783, 28.92, 176946.062500, 82515.343750, 4.082122,  86.6,  -4.8,  21.1
306712.953, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.088193,  86.6,  -4.8,  21.1
306713.053, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.093780,  86.6,  -4.8,  21.1
306713.153, 59.3528616, 18.0729783, 28.90, 176946.062500, 82515.343750, 4.100021,  86.6,  -4.8,  21.1
306713.253, 59.3528616, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.096839,  86.6,  -4.8,  21.1
306713.353, 59.3528616, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.097796,  86.6,  -4.8,  21.1
306713.453, 59.3528616, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.102338,  86.6,  -4.8,  21.1
306713.553, 59.3528616, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.104006,  86.6,  -4.8,  21.1
306713.653, 59.3528616, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.100273,  86.6,  -4.8,  21.1
306713.753, 59.3528616, 18.0729782, 28.89, 176946.062500, 82515.343750, 4.106556,  86.6,  -4.8,  21.1
306713.853, 59.3528616, 18.0729782, 28.89, 176946.062500, 82515.343750, 4.110502,  86.6,  -4.8,  21.1
306713.953, 59.3528616, 18.0729782, 28.89, 176946.062500, 82515.343750, 4.110332,  86.6,  -4.8,  21.1
306714.053, 59.3528616, 18.0729782, 28.89, 176946.062500, 82515.343750, 4.114620,  86.6,  -4.8,  21.1
306714.153, 59.3528616, 18.0729782, 28.89, 176946.062500, 82515.343750, 4.114560,  86.6,  -4.8,  21.1
306714.253, 59.3528616, 18.0729782, 28.89, 176946.062500, 82515.343750, 4.108957,  86.6,  -4.8,  21.1
306714.353, 59.3528617, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.103595,  86.6,  -4.8,  21.1
