_ID_,cnoMean,ecef[0],ecef[1],ecef[2],hAcc,hMSL,lla[0],lla[1],lla[2],pDop,status,timeOfWeekMs,towOffset,vAcc,week
95666,31.7037029,3098925.9500000002,1010926.7000000001,5463977.1399999997,0.805000067,49.0490036,59.349983699999996,18.067279599999999,73.308999999999997,1.24000001,1074594577,399373400,398844.27929842169,1.10300004,2039
95785,32.4074059,3098926.0300000003,1010926.59,5463976.9100000001,0.806000054,48.8720016,59.349982300000001,18.067277300000001,73.132999999999996,1.24000001,1074594577,399373600,398844.27929842169,1.10000002,2039
95902,32.7407417,3098926.0300000003,1010926.52,5463976.7400000002,0.807000041,48.7060013,59.349981700000001,18.067276199999998,72.966999999999999,1.16999996,1074594578,399373800,398844.27929842169,1.097,2039
96019,33.5185204,3098925.9700000002,1010926.47,5463976.5,0.806000054,48.4680023,59.349981199999995,18.067275599999999,72.727999999999994,1.16999996,1074594578,399374000,398844.27926790412,1.09100008,2039
96132,32.4814796,3098925.8500000001,1010926.4300000001,5463976.3100000005,0.805000067,48.2370033,59.349981199999995,18.067275599999999,72.497,1.16999996,1074594578,399374200,398844.27926790412,1.08800006,2039
96253,32.3076935,3098925.8000000003,1010926.4500000001,5463976.2300000004,0.803000033,48.144001,59.349981199999995,18.067276199999998,72.403999999999996,1.24000001,1074594577,399374400,398844.27926790412,1.08600008,2039
96371,32.370369,3098925.7200000002,1010926.4500000001,5463976.2300000004,0.803000033,48.1080017,59.349981799999995,18.0672766,72.367999999999995,1.24000001,1074594577,399374600,398844.27926790412,1.08600008,2039
96490,32.1851845,3098925.5800000001,1010926.4500000001,5463976.1900000004,0.802000046,48.0100021,59.349982699999998,18.067277300000001,72.269999999999996,1.18999994,1074594577,399374800,398844.27926790412,1.08500004,2039
96604,31.4074078,3098925.5100000002,1010926.4500000001,5463976.2300000004,0.801000059,48.0070038,59.349983299999998,18.067277799999999,72.266999999999996,1.16999996,1074594578,399375000,398844.27932893927,1.08500004,2039
96721,31.4444447,3098925.5300000003,1010926.47,5463976.2999999998,0.800000012,48.0790024,59.3499835,18.067278099999999,72.338999999999999,1.16999996,1074594578,399375200,398844.27932893927,1.08500004,2039
96835,31.5555553,3098925.5500000003,1010926.51,5463976.3899999997,0.800000012,48.1760025,59.349983699999996,18.067278599999998,72.436999999999998,1.14999998,1074594578,399375400,398844.27932893927,1.08500004,2039
96955,30.7407398,3098925.5899999999,1010926.52,5463976.4900000002,0.801000059,48.2770004,59.349983799999997,18.067278599999998,72.537000000000006,1.14999998,1074594578,399375600,398844.27932893927,1.08800006,2039
97058,31.1481476,3098925.7000000002,1010926.5600000001,5463976.6399999997,0.80400002,48.4710007,59.349983599999995,18.067278599999998,72.730999999999995,1.11000001,1074594579,399375800,398844.27932893927,1.09000003,2039
97151,30.666666,3098925.8500000001,1010926.59,5463976.7999999998,0.806000054,48.6880035,59.349983199999997,18.067278299999998,72.948999999999998,1.14999998,1074594578,399376000,398844.27929842169,1.09100008,2039
97263,29.9629631,3098925.9399999999,1010926.5800000001,5463976.9199999999,0.806000054,48.8280029,59.349982999999995,18.067277600000001,73.088000000000008,1.13,1074594579,399376200,398844.27929842169,1.09100008,2039
97375,30.2592602,3098926.0300000003,1010926.5700000001,5463977.0700000003,0.806000054,49.0010033,59.349983099999996,18.067277000000001,73.260999999999996,1.09000003,1074594580,399376400,398844.27929842169,1.09300005,2039
97488,29.4814816,3098926.1200000001,1010926.5700000001,5463977.1699999999,0.807000041,49.1330032,59.349982900000001,18.067276499999998,73.393000000000001,1.09000003,1074594580,399376600,398844.27929842169,1.09600008,2039
97607,29.7407398,3098926.23,1010926.53,5463977.2400000002,0.808000028,49.2400017,59.349982499999996,18.067275299999999,73.501000000000005,1.09000003,1074594580,399376800,398844.27929842169,1.09800005,2039
97723,30.7037029,3098926.2400000002,1010926.51,5463977.3200000003,0.808000028,49.3150024,59.349982799999999,18.0672748,73.576000000000008,1.09000003,1074594580,399377000,398844.27926790412,1.10000002,2039
97837,30.5,3098926.2800000003,1010926.48,5463977.3200000003,0.809000015,49.3230019,59.349982599999997,18.067274099999999,73.582999999999998,1.17999995,1074594578,399377200,398844.27926790412,1.10300004,2039
97952,30.9629631,3098926.4700000002,1010926.5,5463977.4500000002,0.809000015,49.5340042,59.349981799999995,18.0672733,73.793999999999997,1.12,1074594579,399377400,398844.27926790412,1.10300004,2039
98066,31.4074078,3098926.6899999999,1010926.54,5463977.6799999997,0.809000015,49.8420029,59.349981100000001,18.067272899999999,74.103000000000009,1.16999996,1074594578,399377600,398844.27926790412,1.10400009,2039
98182,32,3098926.8500000001,1010926.6800000001,5463978.1000000006,0.808000028,50.3030014,59.349981499999998,18.067274299999998,74.563000000000002,1.13,1074594579,399377800,398844.27926790412,1.102,2039
98300,32.370369,3098926.8000000003,1010926.8300000001,5463978.4400000004,0.808000028,50.5960007,59.349983099999996,18.067277099999998,74.856999999999999,1.12,1074594579,399378000,398844.27932893927,1.09800005,2039
98415,31.666666,3098926.6499999999,1010926.9500000001,5463978.5700000003,0.809000015,50.6540031,59.349984499999998,18.06728,74.914000000000001,1.16999996,1074594578,399378200,398844.27932893927,1.09600008,2039
98535,31.4074078,3098926.4100000001,1010927.0700000001,5463978.5899999999,0.810000062,50.571003,59.349985999999994,18.067283199999999,74.832000000000008,1.24000001,1074594577,399378400,398844.27932893927,1.09600008,2039
98652,31,3098926.1600000001,1010927.16,5463978.5499999998,0.809000015,50.4370041,59.349987499999997,18.067285999999999,74.697000000000003,1.23000002,1074594578,399378600,398844.27932893927,1.097,2039
98765,30.6296291,3098925.9100000001,1010927.1800000001,5463978.4900000002,0.812000036,50.2630005,59.349989000000001,18.0672879,74.524000000000001,1.24000001,1074594577,399378800,398844.27932893927,1.10100007,2039
98882,30.0357151,3098925.6400000001,1010927.15,5463978.5899999999,0.818000019,50.2140007,59.349991499999994,18.067288699999999,74.475000000000009,1.24000001,1074594577,399379000,398844.27929842169,1.10699999,2039
98996,30.2962971,3098925.4900000002,1010927.0700000001,5463978.6299999999,0.824000061,50.1580009,59.349992999999998,18.067288299999998,74.418999999999997,1.16999996,1074594578,399379200,398844.27929842169,1.11300004,2039
99113,30.1111107,3098925.48,1010927,5463978.5499999998,0.828000069,50.0740013,59.349992799999995,18.067287099999998,74.334000000000003,1.16999996,1074594578,399379400,398844.27929842169,1.12,2039
99225,31.1111107,3098925.52,1010926.9600000001,5463978.4699999997,0.833000064,50.0180016,59.349992299999997,18.067286299999999,74.278000000000006,1.16999996,1074594578,399379600,398844.27929842169,1.12600005,2039
99345,31.4074078,3098925.5300000003,1010926.9400000001,5463978.4500000002,0.833000064,50.0080032,59.349992199999996,18.067285899999998,74.269000000000005,1.16999996,1074594578,399379800,398844.27929842169,1.12800002,2039
99456,30.9259262,3098925.6000000001,1010926.88,5463978.3100000005,0.832000017,49.9070015,59.349991099999997,18.067284399999998,74.168000000000006,1.24000001,1074594577,399380000,398844.27935945685,1.12800002,2039
99575,31.8148155,3098925.6800000002,1010926.74,5463978.0499999998,0.830000043,49.6970024,59.349989699999995,18.067281699999999,73.957999999999998,1.24000001,1074594577,399380200,398844.27935945685,1.12700009,2039
99692,32.370369,3098925.7000000002,1010926.61,5463977.7599999998,0.830000043,49.4380035,59.349988599999996,18.0672794,73.698000000000008,1.24000001,1074594577,399380400,398844.27935945685,1.125,2039
99808,32.7407417,3098925.6400000001,1010926.55,5463977.5600000005,0.828000069,49.2330017,59.3499883,18.0672788,73.494,1.15999997,1074594578,399380600,398844.27935945685,1.1220001,2039
99922,32.1851845,3098925.4500000002,1010926.51,5463977.2999999998,0.827000022,48.9100037,59.349988499999995,18.067278999999999,73.170000000000002,1.16999996,1074594578,399380800,398844.27935945685,1.12100005,2039
100043,31.2962971,3098925.2000000002,1010926.47,5463977.1200000001,0.827000022,48.6260033,59.349989600000001,18.067279899999999,72.885999999999996,1.24000001,1074594577,399381000,398844.27932893927,1.12300003,2039
100157,31.5925922,3098925.1400000001,1010926.49,5463977.0600000005,0.827000022,48.5550041,59.349989799999996,18.067280499999999,72.816000000000003,1.24000001,1074594577,399381200,398844.27932893927,1.12700009,2039
100270,30.8518524,3098925.2800000003,1010926.52,5463977.1000000006,0.827000022,48.6590042,59.3499889,18.067280199999999,72.918999999999997,1.16999996,1074594578,399381400,398844.27932893927,1.13,2039
100389,30.4074078,3098925.3999999999,1010926.5600000001,5463977.2599999998,0.828000069,48.8550034,59.349988599999996,18.0672803,73.116,1.12,1074594579,399381600,398844.27932893927,1.13300002,2039
100497,29.8518524,3098925.54,1010926.5800000001,5463977.3700000001,0.830000043,49.0280037,59.349987999999996,18.0672797,73.287999999999997,1.16999996,1074594578,399381800,398844.27932893927,1.13700008,2039
100611,29.7407398,3098925.6699999999,1010926.5700000001,5463977.3600000003,0.833000064,49.0790024,59.3499871,18.067278999999999,73.340000000000003,1.16999996,1074594578,399382000,398844.27938997443,1.14400005,2039
100730,29.7037029,3098925.75,1010926.54,5463977.29,0.837000012,49.0530014,59.349986299999998,18.067277900000001,73.314000000000007,1.16999996,1074594578,399382200,398844.27938997443,1.15200007,2039
100846,29.5185184,3098925.7600000002,1010926.51,5463977.3300000001,0.841000021,49.0860023,59.349986399999999,18.067277399999998,73.347000000000008,1.17999995,1074594578,399382400,398844.27938997443,1.16100001,2039
100965,30.5555553,3098925.7600000002,1010926.47,5463977.4000000004,0.846000016,49.137001,59.349986799999996,18.067276700000001,73.397000000000006,1.23000002,1074594577,399382600,398844.27938997443,1.16700006,2039
