_ID_,hdwStatus,insStatus,lla[0],lla[1],lla[2],ned[0],ned[1],ned[2],theta[0],theta[1],theta[2],timeOfWeek,uvw[0],uvw[1],uvw[2],week
2273,91,25370103,59.338652523841247,18.107083825889511,38.462456529028714,-0.311264127,-0.0794552639,-7.2664094,-0.153103113,-0.372731447,2.48881531,399658.30111615482,0.0967023224,-0.0752043724,-0.472763658,2040
2276,91,25370103,59.338652519674966,18.107083845169917,38.463998374529183,-0.311727077,-0.0783627033,-7.26795101,-0.15077728,-0.372526824,2.4901638,399658.30511615501,0.104509994,-0.0794285834,-0.467852414,2040
2279,91,25369079,59.338652515390933,18.107083864794902,38.465510747395456,-0.312203109,-0.0772506148,-7.26946354,-0.14848651,-0.372297883,2.4914794,399658.3091161552,0.112287581,-0.0833109319,-0.46333459,2040
2282,91,25370103,59.338652510979912,18.107083884755337,38.466994890011847,-0.312693268,-0.0761195123,-7.27094746,-0.146243334,-0.372044206,2.49279356,399658.31311615539,0.120116107,-0.0868649781,-0.458975077,2040
2285,91,25369079,59.338652506431181,18.107083905034798,38.468452064320445,-0.313198715,-0.0749703348,-7.27240467,-0.144008309,-0.371764183,2.49408817,399658.31711615558,0.127858683,-0.0898872316,-0.454965025,2040
2288,91,25370103,59.338652501732561,18.107083925618127,38.469883436337113,-0.313720822,-0.0738039464,-7.27383614,-0.141783103,-0.371484578,2.49536705,399658.32111615577,0.135740891,-0.0925811529,-0.451104969,2040
2291,91,25370103,59.338652496869798,18.107083946496747,38.471289967186749,-0.314261168,-0.0726208091,-7.27524281,-0.139542431,-0.371195883,2.49662209,399658.32511615596,0.143762961,-0.0948382914,-0.447590232,2040
2294,91,25369079,59.338652491832008,18.107083967667993,38.472672774456441,-0.314820975,-0.0714211017,-7.27662563,-0.137302175,-0.370909333,2.49785233,399658.32911615615,0.15185608,-0.0970081687,-0.444318891,2040
2297,91,25370103,59.338652486613249,18.107083989128981,38.47403269354254,-0.315400898,-0.0702049658,-7.27798557,-0.135082006,-0.370627373,2.49907494,399658.33311615634,0.159919709,-0.0989259779,-0.441215873,2040
2300,91,25369079,59.338652481205351,18.107084010865318,38.475371086969972,-0.316001832,-0.0689732358,-7.27932358,-0.132856131,-0.370353848,2.50029755,399658.33711615653,0.167869717,-0.100405276,-0.438519597,2040
2303,91,25370103,59.338652475596952,18.107084032855777,38.476689519360662,-0.316625029,-0.0677270964,-7.28064203,-0.130589217,-0.370070696,2.5015018,399658.34111615672,0.175786227,-0.101387799,-0.436057568,2040
2306,91,25370103,59.338652469779632,18.107084055072839,38.477988517843187,-0.317271441,-0.0664681196,-7.28194141,-0.128277183,-0.369779557,2.50271368,399658.34511615691,0.183563158,-0.101982504,-0.433434129,2040
2309,91,25369079,59.338652463748765,18.107084077498026,38.479268637485802,-0.317941606,-0.0651973486,-7.28322124,-0.125915781,-0.369473875,2.50394964,399658.3491161571,0.191284433,-0.102429628,-0.431096703,2040
2312,91,25370103,59.338652457503862,18.107084100121398,38.480530242435634,-0.318635523,-0.0639153495,-7.28448296,-0.123508386,-0.369165659,2.50521445,399658.35311615729,0.198862225,-0.102835357,-0.428541124,2040
2315,91,25369079,59.338652451048418,18.107084122931788,38.48177307844162,-0.319352865,-0.0626227558,-7.28572559,-0.121068828,-0.368842721,2.50652337,399658.35711615748,0.206304669,-0.103243798,-0.425929427,2040
2318,91,25370103,59.33865244438617,18.107084145918765,38.482996557839215,-0.320093185,-0.0613201521,-7.28694916,-0.118584,-0.368513286,2.50786686,399658.36111615767,0.213668317,-0.103650957,-0.422949672,2040
2321,91,25370103,59.338652437520892,18.107084169075652,38.484199367463589,-0.320856035,-0.0600079186,-7.28815222,-0.116064124,-0.368175298,2.50926518,399658.36511615786,0.221080616,-0.104185909,-0.419610471,2040
2324,91,25369079,59.338652430460357,18.107084192406845,38.485380415804684,-0.321640611,-0.0586858056,-7.28933334,-0.1135244,-0.367828161,2.51071191,399658.36911615805,0.228377536,-0.105080366,-0.416052401,2040
2327,91,25370103,59.33865242321491,18.107084215919254,38.486538205295801,-0.32244572,-0.0573534295,-7.2904911,-0.110981844,-0.367473871,2.51221228,399658.37311615824,0.235726297,-0.106249541,-0.411935508,2040
2330,91,25369079,59.338652415793426,18.107084239624069,38.487670753151178,-0.32327038,-0.0560101457,-7.29162359,-0.108448423,-0.367109537,2.51375127,399658.37711615843,0.243172929,-0.10782674,-0.407427013,2040
2333,91,25370103,59.338652408208148,18.107084263541839,38.488776420243084,-0.32411325,-0.0546547957,-7.2927289,-0.105952278,-0.366748035,2.51534724,399658.38111615862,0.250604957,-0.109963804,-0.402557492,2040
2336,91,25370103,59.338652400470892,18.107084287696527,38.489853901788592,-0.324973047,-0.0532860272,-7.29380655,-0.103503205,-0.366374791,2.51699209,399658.38511615881,0.258143634,-0.112537354,-0.397476345,2040
2339,91,25369079,59.338652392593588,18.107084312116619,38.490901647135615,-0.325848341,-0.0519022085,-7.29485416,-0.101123989,-0.365984142,2.51868129,399658.389116159,0.265777469,-0.115769535,-0.39194715,2040
2342,91,25370103,59.338652384589096,18.10708433683379,38.49191789701581,-0.326737821,-0.0505015589,-7.29587078,-0.0988450944,-0.365592748,2.52041841,399658.39311615919,0.273557425,-0.119527459,-0.386123866,2040
2345,91,25369079,59.338652376468545,18.107084361873387,38.492901675403118,-0.327640176,-0.0490826406,-7.2968545,-0.0966833681,-0.365210384,2.52219844,399658.39711615938,0.281249374,-0.123688519,-0.380188882,2040
2348,91,25370103,59.338652368237341,18.107084387253874,38.493853188119829,-0.328554839,-0.0476444028,-7.29780579,-0.0946269184,-0.36484763,2.52400494,399658.40111615957,0.289004058,-0.127965271,-0.374530405,2040
2351,91,25370103,59.338652359891618,18.107084412996883,38.494772640988231,-0.329482198,-0.0461856239,-7.29872513,-0.0926837772,-0.364520252,2.52584457,399658.40511615976,0.297101378,-0.132407397,-0.368912816,2040
2354,91,25369079,59.338652351423121,18.107084439115486,38.495659926906228,-0.330423206,-0.0447055586,-7.29961252,-0.0908726975,-0.364229918,2.52771735,399658.40911615995,0.305365205,-0.136640549,-0.363423705,2040
2357,91,25370103,59.338652342831544,18.107084465615955,38.496515036560595,-0.331377923,-0.0432038531,-7.30046797,-0.089184314,-0.363979906,2.52961755,399658.41311616014,0.313509822,-0.14114818,-0.357870728,2040
2360,91,25369079,59.338652334116851,18.107084492499954,38.497337525710464,-0.33234629,-0.041680418,-7.30129004,-0.0876185745,-0.363765895,2.53156018,399658.41711616033,0.321816117,-0.14538452,-0.35220477,2040
2363,91,25370103,59.338652325272562,18.107084519759809,38.498127483762801,-0.333329082,-0.0401356816,-7.30208015,-0.0861843452,-0.363602847,2.53354478,399658.42111616052,0.330036134,-0.149453074,-0.346745521,2040
2368,91,25370103,59.338652316292624,18.107084547385931,38.498886152170599,-0.334326923,-0.0385701917,-7.3028388,-0.0848313197,-0.363486201,2.53556061,399658.42511616071,0.338166296,-0.153191268,-0.341695607,2040
2371,91,25369079,59.338652307172296,18.107084575360606,38.499614432454109,-0.335340381,-0.0369849466,-7.30356693,-0.0835478082,-0.363401949,2.5375948,399658.4291161609,0.34610492,-0.156651348,-0.336603224,2040
2374,91,25370103,59.338652297908894,18.107084603661789,38.500312610529363,-0.336369723,-0.0353812017,-7.3042655,-0.0823156014,-0.363338232,2.53966737,399658.43311616109,0.353920579,-0.159790695,-0.331568003,2040
2377,91,25369079,59.33865228849848,18.10708463226959,38.500981108285487,-0.337415427,-0.033760082,-7.30493402,-0.0811264068,-0.363304585,2.54177022,399658.43711616128,0.361609101,-0.16267094,-0.326585621,2040
2380,91,25370103,59.338652278937225,18.10708466116774,38.501620247960091,-0.33847785,-0.0321225077,-7.30557299,-0.0799724162,-0.363280475,2.54391289,399658.44111616147,0.369249284,-0.165328622,-0.321638435,2040
