_ID_,hdwStatus,insStatus,lla[0],lla[1],lla[2],ned[0],ned[1],ned[2],theta[0],theta[1],theta[2],timeOfWeek,uvw[0],uvw[1],uvw[2],week
17505,81,419634551,59.35296539588515,18.073167659771787,29.511249952018261,2144311.25,11034127,1389.08667,0.242257476,-0.00638809707,-2.56270695,135882.88865194071,0.00367611554,0.00959641021,0.0357977711,2040
17518,81,419634551,59.352965400858658,18.073167661010974,29.509321825578809,2144311.25,11034127,1389.08862,0.241888478,-0.00663691293,-2.56291628,135882.93866951679,0.00339928176,0.00752334902,0.0339341424,2040
17532,81,419634551,59.352965404370423,18.073167667128295,29.509697017259896,2144311.25,11034127,1389.08826,0.242431253,-0.0069914544,-2.56328917,135882.98866951917,0.0035476638,0.00813504774,0.0343941897,2040
17545,81,419634551,59.352965410398348,18.073167658334125,29.510037029162049,2144311.25,11034127,1389.08789,0.242460549,-0.0072497027,-2.56340146,135883.03858675269,0.0034451196,0.00700774044,0.0306517743,2040
17559,81,419634551,59.352965397620622,18.073167607052042,29.510447843000293,2144311.25,11034127,1389.08752,0.243803471,-0.00763830682,-2.56344318,135883.08858675507,0.00350307021,0.0040567331,0.0299351476,2040
17572,81,419634551,59.352965407546399,18.073167587810385,29.511215105652809,2144311.25,11034127,1389.08667,0.244581908,-0.00806434359,-2.56346369,135883.13859017109,0.00430664886,0.00573323993,0.0280954633,2040
17586,81,419634551,59.352965418970847,18.073167582533145,29.50882950797677,2144311.25,11034127,1389.08911,0.245520979,-0.00841031224,-2.56345034,135883.18859017346,0.00341306161,0.00397767872,0.0292968657,2040
17599,81,419634551,59.352965428044243,18.073167568536917,29.505689727142453,2144311.25,11034127,1389.09229,0.246016994,-0.00879769679,-2.56325579,135883.23861531724,0.00383338518,0.00493699778,0.0319282338,2040
17613,81,419634551,59.352965406770991,18.073167520606447,29.507464412599802,2144311.25,11034127,1389.09045,0.246035621,-0.00913301017,-2.562994,135883.28861531962,0.00435070507,0.00536881015,0.0321545154,2040
17626,80,419634551,59.352965419713975,18.073167514125078,29.507947306148708,2144311.25,11034127,1389.08997,0.245806724,-0.00928426906,-2.56262517,135883.3386328957,0.00468035042,0.00583472941,0.0367456451,2040
17640,80,419634551,59.352965427473158,18.073167523626761,29.507478084415197,2144311.25,11034127,1389.09045,0.2453859,-0.00930749066,-2.56236935,135883.38863289807,0.00471042562,0.00665886467,0.0363957882,2040
17653,80,419634551,59.352965439984374,18.073167498623125,29.506161059252918,2144311.25,11034127,1389.0918,0.245038822,-0.00908357184,-2.56212616,135883.43858064918,0.00458239298,0.00644422136,0.0397894382,2040
17667,80,419634551,59.35296541061431,18.073167478540238,29.50691853929311,2144311.25,11034127,1389.09106,0.245361865,-0.00862525869,-2.56169319,135883.48858065155,0.00551925227,0.00835761707,0.0419414006,2040
17680,80,419634551,59.352965408076635,18.073167475650884,29.505280530080199,2144311.25,11034127,1389.09265,0.245768204,-0.0079148123,-2.56141615,135883.53858406757,0.00536561199,0.00976592768,0.0464220047,2040
17694,80,419634551,59.352965396197988,18.073167472836275,29.503950741142035,2144311.25,11034127,1389.09399,0.246673942,-0.00704431208,-2.56109428,135883.58858406995,0.00413790904,0.00853118859,0.0486029536,2040
17707,80,419634551,59.352965376873229,18.073167470254521,29.503191689029336,2144311.25,11034127,1389.09473,0.247356296,-0.00612880336,-2.5606389,135883.63860921373,0.00527768396,0.010731848,0.0483991802,2040
17721,82,419634551,59.352965326402405,18.073167399966913,29.502053315751255,2144311.25,11034127,1389.09595,0.247706324,-0.00498328358,-2.56012106,135883.6886092161,0.00575348549,0.00968323462,0.0535536446,2040
17734,82,419634551,59.352965312123118,18.073167425042733,29.497664253227413,2144311.25,11034127,1389.10022,0.248353824,-0.00377489999,-2.55975556,135883.73862679218,0.00743437931,0.0114691965,0.0527253449,2040
17748,83,419634551,59.352965292472526,18.073167423247998,29.495886784046888,2144311.25,11034127,1389.10205,0.248490915,-0.00257499097,-2.55947399,135883.78862679456,0.00694955885,0.0111178039,0.0532484278,2040
17761,83,419634551,59.3529652786684,18.073167415929294,29.493136835284531,2144311.25,11034127,1389.10486,0.249076277,-0.00153574557,-2.55918455,135883.83857454566,0.00696604326,0.00899790041,0.0534708723,2040
17775,83,419634551,59.35296522345471,18.07316737361662,29.492311507463455,2144311.25,11034127,1389.10559,0.249405056,-0.000581327011,-2.55893421,135883.88857454804,0.00892669149,0.0103165498,0.0505461991,2040
17788,83,419634551,59.352965204417295,18.07316738467318,29.492186321876943,2144311.25,11034127,1389.10571,0.249202713,0.000153096509,-2.55882502,135883.93857796406,0.00842317753,0.00953673199,0.048780527,2040
17802,81,419634551,59.352965183247228,18.073167400343923,29.489985612221062,2144311.25,11034127,1389.10791,0.249121621,0.000745417841,-2.55884767,135883.98857796643,0.00881956797,0.0096489219,0.046944242,2040
17815,81,419634551,59.35296516360134,18.073167417163734,29.487244230695069,2144311.25,11034127,1389.11072,0.248574942,0.00104516442,-2.5590086,135884.03866414537,0.00902599934,0.00822155736,0.0435615405,2040
17829,81,419634551,59.352965116054399,18.073167388474072,29.486965651623905,2144311.25,11034127,1389.11096,0.24834542,0.00124948041,-2.55918002,135884.08866414774,0.0106179239,0.00803593826,0.040787328,2040
17842,81,419634551,59.352965109763325,18.073167389451239,29.485489467158914,2144311.25,11034127,1389.11243,0.24809508,0.00136202283,-2.55943108,135884.13868172382,0.0101178456,0.00729489606,0.0398084559,2040
17856,81,419634551,59.352965094845317,18.073167426041344,29.48505087569356,2144311.25,11034127,1389.11292,0.24829191,0.00132729928,-2.55968428,135884.1886817262,0.0100644054,0.00674074702,0.0369764827,2040
17869,80,419634551,59.352965084077333,18.073167414139288,29.484538334421813,2144311.25,11034127,1389.1134,0.247928947,0.00112867868,-2.55986118,135884.23863655733,0.0102749867,0.00854392909,0.0382604748,2040
17883,81,419634551,59.352965037579096,18.073167369495454,29.481953633949161,2144311.25,11034127,1389.11597,0.246950224,0.000799024652,-2.5600636,135884.28863655971,0.0106777996,0.00617510546,0.0380838737,2040
17896,81,419634551,59.352965037730705,18.073167381202364,29.480015904642642,2144311.25,11034127,1389.11792,0.246229261,0.000417158823,-2.56027937,135884.3386328957,0.0117095299,0.00655399822,0.0344816558,2040
17911,81,419634551,59.352965045468324,18.073167351973996,29.479392952285707,2144311.25,11034127,1389.11853,0.244347245,-0.00015908615,-2.56056499,135884.38863289807,0.0113446787,0.00710991351,0.0318731144,2040
17924,81,419634551,59.35296504174547,18.073167363473328,29.477622018195689,2144311.25,11034127,1389.12036,0.243700936,-0.000951718597,-2.56088996,135884.43865804185,0.00988100842,0.00502927508,0.0296475496,2040
17938,81,419634551,59.352965006225268,18.073167307057012,29.479256470687687,2144311.25,11034127,1389.11865,0.242171362,-0.00209298474,-2.56129241,135884.48865804423,0.0112981629,0.00609713374,0.0206674505,2040
17951,81,419634551,59.352965009665724,18.073167310862559,29.478116804733872,2144311.25,11034127,1389.11987,0.240846634,-0.00329146371,-2.56157207,135884.53867562031,0.0103478162,0.00418626424,0.0194738898,2040
17965,91,419634551,59.352965007737851,18.073167382690809,29.478495894931257,2144311.25,11034127,1389.11938,0.240413591,-0.00475199148,-2.56216002,135884.58867562268,0.0113908984,0.00583578274,0.0127367768,2040
17978,91,419634551,59.352965011881452,18.073167402362849,29.478040400892496,2144311.25,11034127,1389.11987,0.239468426,-0.00615580007,-2.56270003,135884.63863045382,0.010298158,0.00585846324,0.0140419509,2040
17992,83,419634551,59.352965000657861,18.073167381252684,29.478229525499046,2144311.25,11034127,1389.11975,0.23945877,-0.00753136072,-2.56336808,135884.68863045619,0.00858882628,0.00378207583,0.018723581,2040
18005,83,419634551,59.352965007221378,18.073167370168367,29.475040658377111,2144311.25,11034127,1389.12292,0.239419013,-0.00857175235,-2.5639267,135884.73871834492,0.0090072453,0.00687804632,0.0239311066,2040
18019,83,419634551,59.35296501739834,18.073167334769167,29.472021149471402,2144311.25,11034127,1389.12598,0.238606423,-0.00935036223,-2.56432509,135884.78871834729,0.00828768313,0.00736304419,0.0307633318,2040
18032,83,419634551,59.352965029452477,18.073167317818999,29.470097935758531,2144311.25,11034127,1389.12781,0.238246486,-0.00972243492,-2.56454325,135884.83865193833,0.0085082911,0.00852197129,0.0365132615,2040
18046,81,419634551,59.352965004008333,18.073167222799778,29.465496782213449,2144311.25,11034127,1389.13245,0.237112731,-0.00994051807,-2.56462741,135884.88865194071,0.00977265276,0.00993927754,0.0400957577,2040
18059,81,419634551,59.352965014865958,18.073167201268326,29.461188268847764,2144311.25,11034127,1389.13672,0.236503914,-0.00990324654,-2.56467366,135884.93866951679,0.0094729932,0.0107467286,0.041947484,2040
18073,81,419634551,59.352965024107412,18.07316718449486,29.454976197332144,2144311.25,11034127,1389.14294,0.236114606,-0.00970161706,-2.56452727,135884.98866951917,0.00965634268,0.0115044583,0.0435782932,2040
