obsCount, time1, time2, sat, SNR, LLI, code,P
19,1552384422,0.000000,7,64,0,1,24590784.750881,28,184,0,1,20937525.180724,30,164,0,1,21880310.179847,43,180,0,1,19808050.162403,13,176,0,1,20295536.974948,15,176,0,1,21367877.765237,5,60,0,1,24276813.313620,80,176,0,12,23560374.214337,78,144,0,12,24285244.340745,63,148,0,12,24734915.188806,86,152,0,12,25188966.826780,34,168,0,1,19496168.863772,44,156,0,1,19443492.823118,35,160,0,1,21524157.972077,33,104,0,1,22733992.621244,60,144,0,12,26128992.231019,52,100,0,1,22279396.700304,93,148,0,1,39385288.718293,24,100,0,1,24618082.728524,
19,1552384422,0.200000,7,68,0,1,24590913.542213,28,184,0,1,20937516.507966,30,164,0,1,21880409.236008,43,180,0,1,19808126.507106,13,176,0,1,20295539.400528,15,176,0,1,21367808.121418,5,60,0,1,24276954.608033,80,176,0,12,23560358.823245,78,144,0,12,24285314.028190,63,148,0,12,24734862.262296,86,152,0,12,25189054.287271,34,168,0,1,19496198.066712,44,156,0,1,19443439.111348,35,160,0,1,21524035.340672,33,104,0,1,22734159.637278,60,144,0,12,26128886.290747,52,104,0,1,22279364.434851,93,148,0,1,39385288.884070,24,100,0,1,24617942.498574,
19,1552384422,0.400000,7,68,0,1,24591042.394621,28,184,0,1,20937507.747957,30,164,0,1,21880508.405595,43,180,0,1,19808202.755832,13,176,0,1,20295541.703957,15,176,0,1,21367738.399073,5,60,0,1,24277095.649418,80,176,0,12,23560343.083149,78,144,0,12,24285383.244478,63,148,0,12,24734809.292160,86,152,0,12,25189142.070592,34,168,0,1,19496227.252201,44,156,0,1,19443385.259976,35,160,0,1,21523912.665641,33,104,0,1,22734327.333871,60,144,0,12,26128780.280674,52,104,0,1,22279330.843182,93,148,0,1,39385288.910245,24,100,0,1,24617801.212886,
19,1552384422,0.600000,7,68,0,1,24591171.220853,28,184,0,1,20937499.179900,30,164,0,1,21880607.313429,43,180,0,1,19808278.917307,13,176,0,1,20295544.155712,15,176,0,1,21367668.851230,5,60,0,1,24277236.664627,80,176,0,12,23560327.753133,78,144,0,12,24285452.696345,63,148,0,12,24734756.374375,86,152,0,12,25189229.740485,34,168,0,1,19496256.428965,44,156,0,1,19443331.434779,35,160,0,1,21523789.859733,33,104,0,1,22734494.349905,60,144,0,12,26128674.445104,52,104,0,1,22279297.452191,93,148,0,1,39385288.980046,24,100,0,1,24617661.331940,
19,1552384422,0.800000,7,72,0,1,24591300.745094,28,184,0,1,20937490.760170,30,164,0,1,21880706.369590,43,180,0,1,19808355.323086,13,176,0,1,20295546.581292,15,176,0,1,21367598.989283,5,60,0,1,24277376.501947,80,176,0,12,23560312.274790,78,144,0,12,24285522.008610,63,148,0,12,24734703.378063,86,152,0,12,25189317.611057,34,168,0,1,19496285.745331,44,156,0,1,19443277.757909,35,160,0,1,21523667.228328,33,104,0,1,22734662.517653,60,144,0,12,26128568.557182,52,104,0,1,22279264.322952,93,148,0,1,39385289.145823,24,100,0,1,24617520.936214,
19,1552384423,0.000000,7,72,0,1,24591429.728379,28,184,0,1,20937482.052511,30,164,0,1,21880805.233799,43,180,0,1,19808431.440935,13,176,0,1,20295549.033048,15,176,0,1,21367529.240763,5,60,0,1,24277517.429905,80,176,0,12,23560296.726646,78,144,0,12,24285591.477926,63,148,0,12,24734650.599880,86,152,0,12,25189405.298401,34,168,0,1,19496314.983170,44,156,0,1,19443223.958888,35,160,0,1,21523544.544572,33,104,0,1,22734830.746477,60,144,0,12,26128462.608185,52,104,0,1,22279231.909173,93,148,0,1,39385289.189449,24,100,0,1,24617380.627738,
19,1552384423,0.200000,7,72,0,1,24591557.978754,28,184,0,1,20937473.449554,30,164,0,1,21880904.263785,43,180,0,1,19808507.837989,13,176,0,1,20295551.388827,15,176,0,1,21367459.378816,5,60,0,1,24277658.008860,80,176,0,12,23560281.248302,78,144,0,12,24285660.842542,63,148,0,12,24734597.795521,86,152,0,12,25189492.924669,34,168,0,1,19496344.247186,44,156,0,1,19443170.220943,35,160,0,1,21523421.782291,33,104,0,1,22734998.565221,60,144,0,12,26128356.650463,52,104,0,1,22279198.212802,93,148,0,1,39385289.163274,24,100,0,1,24617240.519940,
19,1552384423,0.400000,7,72,0,1,24591686.551958,28,184,0,1,20937464.829146,30,164,0,1,21881003.223970,43,180,0,1,19808584.147791,13,176,0,1,20295553.796958,15,176,0,1,21367389.577945,5,56,0,1,24277799.311998,80,176,0,12,23560265.822310,78,144,0,12,24285730.250783,63,148,0,12,24734545.104588,86,152,0,12,25189580.760340,34,168,0,1,19496373.275623,44,156,0,1,19443116.465547,35,160,0,1,21523299.020009,33,104,0,1,22735165.808108,60,144,0,12,26128250.727642,52,104,0,1,22279164.324479,93,148,0,1,39385289.311600,24,100,0,1,24617100.883297,
19,1552384423,0.600000,7,72,0,1,24591815.735920,28,184,0,1,20937456.287265,30,164,0,1,21881102.262680,43,180,0,1,19808660.457593,13,176,0,1,20295556.248713,15,176,0,1,21367319.698548,5,56,0,1,24277939.856051,80,176,0,12,23560250.282891,78,144,0,12,24285799.606673,63,148,0,12,24734492.143178,86,152,0,12,25189668.264457,34,168,0,1,19496402.417486,44,156,0,1,19443062.622900,35,160,0,1,21523176.318803,33,104,0,1,22735333.749003,60,144,0,12,26128145.084023,52,104,0,1,22279130.706635,93,148,0,1,39385289.276700,24,100,0,1,24616960.993627,
19,1552384423,0.800000,7,76,0,1,24591944.623228,28,184,0,1,20937447.823909,30,164,0,1,21881201.275216,43,180,0,1,19808736.784846,13,176,0,1,20295558.604493,15,176,0,1,21367249.836602,5,56,0,1,24278081.420943,80,176,0,12,23560234.865624,78,144,0,12,24285868.735711,63,148,0,12,24734439.364994,86,152,0,12,25189755.960526,34,168,0,1,19496431.463374,44,156,0,1,19443008.754078,35,160,0,1,21523053.669947,33,104,0,1,22735501.297269,60,144,0,12,26128039.178652,52,104,0,1,22279096.382057,93,148,0,1,39385289.285425,24,100,0,1,24616821.042880,
19,1552384424,0.000000,7,72,0,1,24592073.685039,28,184,0,1,20937439.142426,30,164,0,1,21881300.139424,43,180,0,1,19808813.051022,13,176,0,1,20295560.977722,15,176,0,1,21367180.096806,5,56,0,1,24278223.474440,80,176,0,12,23560219.334930,78,144,0,12,24285938.117777,63,148,0,12,24734386.438484,86,152,0,12,25189843.421018,34,168,0,1,19496460.631413,44,156,0,1,19442954.867806,35,160,0,1,21522930.881490,33,104,0,1,22735668.889160,60,144,0,12,26127933.299456,52,104,0,1,22279063.619273,93,148,0,1,39385289.381401,24,96,0,1,24616680.062571,
19,1552384424,0.200000,7,76,0,1,24592202.581072,28,184,0,1,20937430.426042,30,164,0,1,21881399.029808,43,180,0,1,19808889.308474,13,176,0,1,20295563.263701,15,176,0,1,21367110.391912,5,60,0,1,24278364.463475,80,176,0,12,23560203.917663,78,144,0,12,24286007.517293,63,148,0,12,24734333.407272,86,152,0,12,25189931.099637,34,168,0,1,19496489.904153,44,156,0,1,19442901.051334,35,160,0,1,21522808.180284,33,104,0,1,22735836.629378,60,144,0,12,26127827.184682,52,104,0,1,22279030.987366,93,148,0,1,39385289.459927,24,100,0,1,24616540.347403,
19,1552384424,0.400000,7,76,0,1,24592331.337504,28,184,0,1,20937421.927786,30,164,0,1,21881498.024894,43,180,0,1,19808965.504849,13,176,0,1,20295565.811432,15,176,0,1,21367040.643391,5,60,0,1,24278506.176693,80,176,0,12,23560188.631272,78,144,0,12,24286076.759757,63,148,0,12,24734280.585463,86,152,0,12,25190018.865507,34,168,0,1,19496519.089642,44,156,0,1,19442847.339564,35,160,0,1,21522685.304576,33,108,0,1,22736002.729276,60,144,0,12,26127721.288035,52,104,0,1,22278998.137331,93,148,0,1,39385289.573354,24,100,0,1,24616400.667135,
19,1552384424,0.600000,7,76,0,1,24592459.797282,28,184,0,1,20937413.307378,30,168,0,1,21881596.845477,43,180,0,1,19809041.744851,13,176,0,1,20295568.254463,15,176,0,1,21366970.912321,5,60,0,1,24278647.453656,80,176,0,12,23560173.248905,78,144,0,12,24286145.958595,63,148,0,12,24734227.746203,86,152,0,12,25190106.465600,34,164,0,1,19496548.266406,44,156,0,1,19442793.592893,35,160,0,1,21522562.699346,33,104,0,1,22736170.591645,60,144,0,12,26127615.365214,52,104,0,1,22278967.102119,93,148,0,1,39385289.678055,24,100,0,1,24616261.187545,
19,1552384424,0.800000,7,76,0,1,24592588.544988,28,184,0,1,20937404.617170,30,164,0,1,21881695.709685,43,180,0,1,19809117.801625,13,176,0,1,20295570.723669,15,176,0,1,21366901.067825,5,60,0,1,24278788.320538,80,176,0,12,23560157.945064,78,144,0,12,24286215.523888,63,148,0,12,24734175.046546,86,152,0,12,25190194.275096,34,164,0,1,19496577.408270,44,156,0,1,19442739.837497,35,160,0,1,21522440.067941,33,108,0,1,22736338.427840,60,144,0,12,26127509.555818,52,104,0,1,22278934.592363,93,156,0,1,39385289.939808,24,100,0,1,24616121.568353,
19,1552384425,0.000000,7,76,0,1,24592716.411459,28,184,0,1,20937396.049113,30,164,0,1,21881794.521543,43,180,0,1,19809194.076526,13,176,0,1,20295573.262675,15,176,0,1,21366831.232053,5,64,0,1,24278929.693477,80,176,0,12,23560142.213693,78,144,0,12,24286284.897229,63,148,0,12,24734122.163661,86,152,0,12,25190281.866464,34,164,0,1,19496606.532683,44,156,0,1,19442686.029751,35,160,0,1,21522317.427811,33,108,0,1,22736504.676064,60,144,0,12,26127403.502120,52,104,0,1,22278902.457787,93,156,0,1,39385289.983434,24,100,0,1,24615982.952548,
19,1552384425,0.200000,7,76,0,1,24592845.211516,28,184,0,1,20937387.550857,30,164,0,1,21881893.342126,43,180,0,1,19809270.447404,13,176,0,1,20295575.513753,15,176,0,1,21366761.352656,5,64,0,1,24279071.450321,80,176,0,12,23560126.883676,78,144,0,12,24286354.436346,63,148,0,12,24734069.193525,86,152,0,12,25190369.545083,34,164,0,1,19496635.691997,44,156,0,1,19442632.605909,35,160,0,1,21522194.752780,33,108,0,1,22736672.206879,60,144,0,12,26127297.596749,52,104,0,1,22278869.005720,93,156,0,1,39385290.210287,24,100,0,1,24615843.219929,
19,1552384425,0.400000,7,76,0,1,24592974.124999,28,184,0,1,20937379.183477,30,168,0,1,21881992.328486,43,180,0,1,19809346.608880,13,176,0,1,20295577.904433,15,176,0,1,21366691.490710,5,64,0,1,24279212.500431,80,176,0,12,23560111.318082,78,144,0,12,24286423.931839,63,148,0,12,24734016.301915,86,152,0,12,25190457.066650,34,164,0,1,19496665.017088,44,156,0,1,19442578.824338,35,160,0,1,21522072.007949,33,108,0,1,22736840.845784,60,144,0,12,26127191.316198,52,104,0,1,22278836.330187,93,148,0,1,39385290.332438,24,100,0,1,24615703.818865,
19,1552384425,0.600000,7,76,0,1,24593102.785455,28,184,0,1,20937370.493269,30,164,0,1,21882091.323572,43,180,0,1,19809422.761630,13,180,0,1,20295580.260213,15,176,0,1,21366621.829440,5,64,0,1,24279354.684805,80,176,0,12,23560095.935715,78,144,0,12,24286493.148127,63,148,0,12,24733963.480106,86,152,0,12,25190544.500966,34,168,0,1,19496694.220027,44,156,0,1,19442525.034042,35,160,0,1,21521949.332918,33,108,0,1,22737007.730941,60,144,0,12,26127085.349750,52,104,0,1,22278803.192223,93,148,0,1,39385290.358614,24,100,0,1,24615564.417801,
19,1552384425,0.800000,7,72,0,1,24593231.062005,28,184,0,1,20937361.960113,30,172,0,1,21882190.275031,43,180,0,1,19809499.027807,13,180,0,1,20295582.650893,15,176,0,1,21366552.063470,5,64,0,1,24279496.642327,80,176,0,12,23560080.658050,78,144,0,12,24286562.521468,63,148,0,12,24733910.544870,86,152,0,12,25190631.926557,34,168,0,1,19496723.440417,44,156,0,1,19442471.269921,35,160,0,1,21521826.762588,33,108,0,1,22737174.816776,60,144,0,12,26126979.374578,52,104,0,1,22278770.124061,93,148,0,1,39385290.437139,24,100,0,1,24615424.091875,
19,1552384426,0.000000,7,68,0,1,24593360.568796,28,184,0,1,20937353.575283,30,172,0,1,21882289.226491,43,180,0,1,19809575.346334,13,180,0,1,20295585.093923,15,176,0,1,21366482.323675,5,68,0,1,24279637.962915,80,176,0,12,23560065.441460,78,144,0,12,24286631.903534,63,148,0,12,24733857.766687,86,152,0,12,25190719.657526,34,168,0,1,19496752.704432,44,160,0,1,19442417.444725,35,160,0,1,21521704.105008,33,108,0,1,22737342.338866,60,144,0,12,26126873.338330,52,104,0,1,22278737.509604,93,136,0,1,39385290.602917,24,100,0,1,24615283.827024,
19,1552384426,0.200000,7,68,0,1,24593487.693632,28,184,0,1,20937345.094477,30,172,0,1,21882388.108150,43,180,0,1,19809651.577610,13,180,0,1,20295587.606754,15,176,0,1,21366412.592605,5,72,0,1,24279778.978125,80,176,0,12,23560050.146344,78,144,0,12,24286701.399026,63,148,0,12,24733804.944878,86,152,0,12,25190807.135468,34,168,0,1,19496782.099324,44,160,0,1,19442363.724229,35,160,0,1,21521581.613204,33,112,0,1,22737509.817331,60,144,0,12,26126767.302082,52,108,0,1,22278704.982398,93,136,0,1,39385290.777419,24,100,0,1,24615144.425960,
19,1552384426,0.400000,7,68,0,1,24593616.642016,28,184,0,1,20937336.622396,30,172,0,1,21882487.111960,43,180,0,1,19809727.817611,13,180,0,1,20295590.154486,15,176,0,1,21366342.983686,5,72,0,1,24279919.129548,80,176,0,12,23560034.755252,78,144,0,12,24286770.702566,63,148,0,12,24733752.253945,86,152,0,12,25190894.700660,34,164,0,1,19496811.363339,44,156,0,1,19442310.291663,35,160,0,1,21521458.911998,33,112,3,1,22737677.985079,60,132,0,12,26126661.510137,52,108,0,1,22278671.617582,93,136,0,1,39385290.978096,24,100,0,1,24615004.483939,
19,1552384426,0.600000,7,68,0,1,24593745.476974,28,184,0,1,20937328.167766,30,172,0,1,21882586.115770,43,180,0,1,19809804.223390,13,180,0,1,20295592.518991,15,176,0,1,21366273.392218,5,72,0,1,24280058.966868,80,176,0,12,23560019.468861,78,144,0,12,24286840.276584,63,148,0,12,24733699.580463,86,152,0,12,25190982.422905,34,164,0,1,19496840.644805,44,160,0,1,19442256.667144,35,164,0,1,21521336.359119,33,112,2,1,22737847.793148,60,136,0,12,26126555.630941,52,104,0,1,22278639.282328,93,136,0,1,39385291.161324,24,100,0,1,24614865.344628,
19,1552384426,0.800000,7,64,0,1,24593874.922689,28,184,0,1,20937319.756761,30,172,0,1,21882685.154481,43,180,0,1,19809880.594268,13,180,0,1,20295595.084173,15,176,0,1,21366203.861825,5,72,0,1,24280199.057216,80,176,0,12,23560004.374423,78,144,0,12,24286909.780801,63,148,0,12,24733646.828455,86,152,0,12,25191070.022998,34,164,0,1,19496869.934995,44,160,0,1,19442202.972824,35,164,0,1,21521213.771340,33,116,2,1,22738013.107786,60,136,0,12,26126449.847721,52,104,3,1,22278607.043051,93,136,0,1,39385291.388176,24,100,0,1,24614726.161691,
19,1552384427,0.000000,7,64,0,1,24594003.836173,28,184,0,1,20937311.118903,30,172,0,1,21882784.105941,43,180,0,1,19809956.895345,13,180,0,1,20295597.579554,15,176,0,1,21366134.261632,5,68,0,1,24280339.636170,80,176,0,12,23559988.939705,78,144,0,12,24286979.389720,63,144,0,12,24733594.076447,86,152,0,12,25191157.404963,34,164,0,1,19496899.251361,44,160,0,1,19442149.295954,35,164,0,1,21521091.201010,33,116,2,1,22738180.778203,60,136,0,12,26126343.863823,52,104,0,1,22278575.213854,93,136,0,1,39385291.370726,24,100,0,1,24614586.612300,
19,1552384427,0.200000,7,68,0,1,24594132.278500,28,184,0,1,20937302.812600,30,172,0,1,21882883.179552,43,180,0,1,19810033.091721,13,180,0,1,20295600.197086,15,176,0,1,21366064.530562,5,68,0,1,24280479.796319,80,176,0,12,23559973.784191,78,144,0,12,24287048.963738,63,144,0,12,24733541.219737,86,152,0,12,25191245.083582,34,164,0,1,19496928.637527,44,160,0,1,19442095.767411,35,164,0,1,21520968.604506,33,120,2,1,22738348.544596,60,136,0,12,26126237.888651,52,104,0,1,22278544.902825,93,136,0,1,39385291.466702,24,100,0,1,24614446.591753,
19,1552384427,0.400000,7,64,0,1,24594261.340311,28,184,0,1,20937294.410320,30,172,0,1,21882982.131012,43,180,0,1,19810109.436423,13,180,0,1,20295602.683743,15,176,0,1,21365995.017619,5,68,0,1,24280619.991368,80,176,0,12,23559958.497800,78,144,0,12,24287118.555206,63,144,0,12,24733488.511354,86,152,0,12,25191332.631325,34,164,0,1,19496958.128395,44,160,0,1,19442042.116716,35,164,0,1,21520846.060351,33,116,2,1,22738515.115650,60,136,0,12,26126131.974554,52,104,0,1,22278511.825938,93,136,0,1,39385291.711005,24,100,0,1,24614307.426266,
19,1552384427,0.600000,7,68,0,1,24594389.869890,28,184,0,1,20937285.824813,30,172,0,1,21883081.239523,43,180,0,1,19810185.842201,13,180,0,1,20295605.248925,15,176,0,1,21365925.303999,5,72,0,1,24280760.866976,80,176,0,12,23559943.028182,78,144,0,12,24287187.945997,63,144,0,12,24733435.750621,86,152,0,12,25191420.432095,34,164,0,1,19496987.601813,44,160,0,1,19441988.605624,35,164,0,1,21520723.446396,33,116,2,1,22738683.606227,60,136,0,12,26126026.069183,52,104,0,1,22278479.953115,93,136,0,1,39385291.798256,24,100,0,1,24614167.702373,
19,1552384427,0.800000,7,68,0,1,24594518.792098,28,184,0,1,20937277.439983,30,172,0,1,21883180.199708,43,180,0,1,19810262.204354,13,180,0,1,20295607.709405,15,176,0,1,21365855.738706,5,72,0,1,24280902.492943,80,176,0,12,23559927.951194,78,144,0,12,24287257.511290,63,144,0,12,24733382.998613,86,152,0,12,25191508.197965,34,164,0,1,19497016.987980,44,160,0,1,19441935.094531,35,164,0,1,21520600.797541,33,116,2,1,22738848.449709,60,136,0,12,26125920.233612,52,104,0,1,22278448.874277,93,136,0,1,39385291.815707,24,100,0,1,24614026.765689,
19,1552384428,0.000000,7,68,0,1,24594647.914984,28,184,0,1,20937269.072604,30,172,0,1,21883279.124993,43,180,0,1,19810338.566507,13,180,0,1,20295610.300763,15,176,0,1,21365786.260664,5,76,0,1,24281043.560504,80,176,0,12,23559912.734604,78,144,0,12,24287327.015507,63,144,0,12,24733330.264055,86,152,0,12,25191595.780608,34,164,0,1,19497046.365421,44,160,0,1,19441881.522363,35,164,0,1,21520478.288287,33,116,2,1,22739015.683871,60,140,0,12,26125814.319516,52,108,0,1,22278416.163844,93,136,0,1,39385291.876782,24,100,0,1,24613886.841118,
19,1552384428,0.200000,7,64,0,1,24594776.671416,28,184,0,1,20937260.521997,30,172,0,1,21883378.067727,43,180,0,1,19810414.981011,13,180,0,1,20295612.743793,15,176,0,1,21365716.573220,5,76,0,1,24281184.488462,80,176,0,12,23559897.221361,78,144,0,12,24287396.563350,63,144,0,12,24733277.337544,86,152,0,12,25191683.371976,34,164,0,1,19497075.856289,44,160,0,1,19441828.089796,35,164,0,1,21520355.735408,33,116,2,1,22739183.476439,60,140,0,12,26125708.449045,52,108,3,1,22278384.046718,93,136,0,1,39385292.033834,24,100,0,1,24613746.611168,
19,1552384428,0.400000,7,68,0,1,24594905.218445,28,184,0,1,20937252.119717,30,172,0,1,21883477.184964,43,180,0,1,19810491.412964,13,180,0,1,20295615.335150,15,176,0,1,21365646.885775,5,76,0,1,24281326.114429,80,176,0,12,23559881.830269,78,144,0,12,24287466.015217,63,144,0,12,24733224.559361,86,152,0,12,25191771.321074,34,164,0,1,19497105.364608,44,160,0,1,19441774.543803,35,164,0,1,21520233.199979,33,116,2,1,22739352.324746,60,140,0,12,26125602.744351,52,104,2,1,22278353.360510,93,136,0,1,39385292.269412,24,100,0,1,24613606.372494,
19,1552384428,0.600000,7,68,0,1,24595034.193004,28,184,0,1,20937243.743613,30,172,0,1,21883576.249850,43,180,0,1,19810567.731492,13,180,0,1,20295618.005034,15,176,0,1,21365577.346658,5,76,0,1,24281467.626970,80,176,0,12,23559866.779456,78,144,0,12,24287535.353657,63,144,0,12,24733172.008030,86,152,0,12,25191859.060768,34,164,0,1,19497134.855476,44,160,0,1,19441721.085061,35,164,0,1,21520110.812877,33,116,2,1,22739518.328668,60,140,0,12,26125496.934955,52,104,2,1,22278321.042707,93,136,0,1,39385292.330488,24,100,0,1,24613467.730514,
