_ID_,hdwStatus,insStatus,lla[0],lla[1],lla[2],qn2b[0],qn2b[1],qn2b[2],qn2b[3],timeOfWeek,uvw[0],uvw[1],uvw[2],week
76989,83,432215511,59.349951287373109,18.067271704603996,88.432066888548434,-0.804209411,0.0818660632,0.0649443269,-0.585087419,399343.47722054482,-0.248835802,1.17684555,0.10234341,2039
77042,91,432215511,59.349950191579239,18.067271822703102,88.437993348576128,-0.766784072,0.0792614967,0.069031626,-0.633241236,399343.57719613076,-0.240985274,1.21935952,0.0868989825,2039
77105,91,432215511,59.349950119994517,18.067270315942253,88.444565615616739,-0.72676146,0.0766140819,0.0705621988,-0.678947091,399343.67715853197,-0.25277698,1.14857388,0.057905525,2039
77156,83,432215511,59.349949102844597,18.06726987676949,88.45049224421382,-0.684270799,0.0748945847,0.0718992278,-0.721799791,399343.77723885537,-0.274997473,1.14201534,0.0726841688,2039
77214,90,432215511,59.349948970767372,18.067268032528858,88.456799135543406,-0.637297809,0.0713116452,0.0738368332,-0.763750255,399343.87721444131,-0.33112669,1.1743418,0.124581397,2039
77271,91,432215511,59.349947984042871,18.067266920868985,88.450440556742251,-0.585472941,0.0637571812,0.0765985623,-0.80454284,399343.97719002725,-0.375622153,1.23788309,0.185603738,2039
77331,83,432215511,59.349948526802471,18.067264573482689,88.448647863231599,-0.529319108,0.0555935986,0.080518879,-0.842761755,399344.07712191087,-0.464514136,1.25583124,0.192724019,2039
77388,82,432215511,59.349947723932225,18.067262729624705,88.43867071159184,-0.470844239,0.0475656204,0.0858882964,-0.876736164,399344.17720223428,-0.484048605,1.29307592,0.211094797,2039
77448,90,432215511,59.349949776637857,18.067260749632819,88.432981827296317,-0.410473019,0.040721219,0.090396747,-0.906466842,399344.27717782022,-0.542940378,1.21792197,0.176545396,2039
77503,91,432215511,59.34994933507501,18.067258558057063,88.426807616837323,-0.351985455,0.0343388729,0.090955168,-0.930942655,399344.37715340615,-0.537824333,1.21998954,0.139067382,2039
77561,91,432215511,59.349951989849501,18.0672579308665,88.433728591538966,-0.293617189,0.031269554,0.0909653008,-0.951071203,399344.47712996742,-0.582997382,1.13175309,0.0708920509,2039
77614,91,432215511,59.349951911114552,18.067255699159894,88.435099049471319,-0.236877471,0.0285777654,0.0917647257,-0.966773808,399344.57719613076,-0.576720238,1.12699997,0.0815618113,2039
77676,91,432215511,59.349953357048982,18.067254846709087,88.437532113865018,-0.183531031,0.0258985851,0.0942621306,-0.978141129,399344.6771717167,-0.592059493,1.01383376,0.0802456141,2039
77730,91,432215511,59.34995357181959,18.067252905517552,88.441048750653863,-0.136359349,0.0217812583,0.0970852599,-0.985650122,399344.77714730264,-0.566464424,0.938674688,0.102616429,2039
