_ID_,dt,status,theta1[0],theta1[1],theta1[2],theta2[0],theta2[1],theta2[2],time,vel1[0],vel1[1],vel1[2],vel2[0],vel2[1],vel2[2]
8090,0.00406713411,0,7.23321136e-06,4.63429478e-06,2.03261106e-06,-8.15143835e-07,-3.00097909e-05,4.33390887e-05,540.89163208007813,-0.0182804111,0.00575750275,-0.0344922058,-0.0185090154,0.00522214081,-0.0347939543
8094,0.00400000019,0,-9.74026534e-06,2.92839231e-05,7.56687223e-05,2.42148508e-05,-9.1964248e-06,3.79639241e-05,540.89563208026811,-0.0179005656,0.00547779165,-0.0341046341,-0.0182736721,0.00527467253,-0.0342092402
8095,0.00400000019,0,1.76186441e-05,5.55037377e-06,1.29029531e-05,2.16771368e-05,-8.12726194e-06,1.78143637e-05,540.8996320804581,-0.0179690327,0.00559458975,-0.0337716118,-0.0182847027,0.00525435479,-0.0342522487
8096,0.00400000019,0,-1.10112132e-05,-1.06413711e-06,3.21966363e-05,1.0122284e-05,-1.66697046e-05,6.07295697e-05,540.90363208064809,-0.0178316161,0.00557122985,-0.0340254903,-0.0182338282,0.00518053351,-0.0341383591
8100,0.00400000019,0,-8.75137903e-06,1.67315264e-07,6.35617616e-05,1.53405799e-05,-1.6670263e-05,1.06207281e-05,540.90763208083808,-0.0178895704,0.00558828469,-0.0339721516,-0.0181819219,0.00515632425,-0.0342036523
8101,0.00400000019,0,9.52776372e-06,-1.63552468e-05,-1.05275603e-05,-5.80953065e-06,-2.71878343e-05,4.29997854e-05,540.91163208102807,-0.0180479269,0.00556985894,-0.0339290276,-0.0182410236,0.00526362332,-0.0342194736
8105,0.00400000019,0,-2.20109287e-05,-1.47283563e-05,5.19331879e-05,-4.17979982e-06,-5.187844e-05,4.39194373e-05,540.91563208121806,-0.0179254673,0.00561412144,-0.0339531377,-0.0183322858,0.00533025153,-0.0343039818
8106,0.00400000019,0,7.38877816e-07,-2.30307141e-05,4.28456951e-05,-3.9157203e-06,-4.89549893e-05,5.12885572e-06,540.91963208140805,-0.0179355778,0.00559862331,-0.033843521,-0.0182715897,0.00520636421,-0.0342361219
8108,0.00400000019,0,1.1601287e-06,-2.46929467e-05,-1.3702039e-06,1.25968154e-06,-3.93683149e-05,4.83961085e-05,540.92363208159804,-0.0179344844,0.00561138848,-0.0337934978,-0.0182609055,0.00528770499,-0.0341211632
8111,0.00400000019,0,-8.57652685e-06,-9.3076942e-06,5.78296676e-05,-2.41761359e-06,-4.12088411e-05,3.88441003e-05,540.92763208178803,-0.0179348756,0.00561857643,-0.0337937661,-0.0182266869,0.00522620557,-0.0341145992
