obsCount, time1, time2, sat, SNR, LLI, code,P
22,1554989137,0.797000,12,188,0,1,19851957.971724,14,176,0,1,22209372.172779,2,172,0,1,21265737.374228,93,144,0,1,38434816.296224,25,192,0,1,19388148.721672,32,180,0,1,22747631.101597,54,176,0,1,18398881.451605,53,132,0,1,21191116.605315,60,152,0,12,25528977.950108,6,152,0,1,21699555.109553,64,152,0,12,26554384.032732,85,160,0,12,22649093.480593,44,160,0,1,19569669.370894,45,160,0,1,18672185.046385,36,144,0,1,21738500.595218,83,176,0,12,22080228.091375,62,88,0,12,26361470.549403,29,192,0,1,20749012.520158,37,104,0,1,21809054.954466,55,168,0,1,20805906.050150,31,160,0,1,21566963.538907,46,136,0,1,22391055.906399,
22,1554989137,0.997000,12,188,0,1,19852035.119137,14,176,0,1,22209422.760961,2,172,0,1,21265714.496993,93,144,0,1,38434813.434388,25,192,0,1,19388130.468744,32,180,0,1,22747726.170383,54,176,0,1,18398878.502518,53,132,0,1,21191258.178932,60,152,0,12,25529080.347986,6,152,0,1,21699613.079176,64,152,0,12,26554465.437998,85,160,0,12,22649144.784233,44,160,0,1,19569778.609257,45,160,0,1,18672114.826709,36,144,0,1,21738574.880795,83,176,0,12,22080145.307542,62,88,0,12,26361464.982784,29,192,0,1,20748901.501873,37,104,0,1,21808999.933930,55,168,0,1,20805748.649186,31,160,0,1,21566867.004302,46,136,0,1,22390896.952365,
22,1554989138,0.197000,12,188,0,1,19852112.249099,14,176,0,1,22209473.261891,2,172,0,1,21265691.689558,93,144,0,1,38434810.677253,25,192,0,1,19388112.215817,32,180,0,1,22747821.169368,54,176,0,1,18398875.431280,53,132,0,1,21191400.049202,60,152,0,12,25529182.798214,6,152,0,1,21699670.909198,64,152,0,12,26554546.825813,85,160,0,12,22649195.948271,44,160,0,1,19569887.638218,45,156,0,1,18672044.781535,36,144,0,1,21738649.009320,83,176,0,12,22080062.715662,62,88,0,12,26361458.473853,29,192,0,1,20748790.518488,37,104,0,1,21808945.646302,55,168,0,1,20805591.283122,31,160,0,1,21566770.312646,46,136,0,1,22390737.945981,
22,1554989138,0.397000,12,188,0,1,19852189.309261,14,176,0,1,22209523.797721,2,172,0,1,21265668.917024,93,144,0,1,38434807.780517,25,192,0,1,19388093.875638,32,180,0,1,22747916.168354,54,176,0,1,18398872.325141,53,132,0,1,21191541.832221,60,152,0,12,25529285.388044,6,152,0,1,21699728.791570,64,152,0,12,26554627.986776,85,160,0,12,22649247.042509,44,160,0,1,19569996.492676,45,156,0,1,18671974.492058,36,144,0,1,21738723.399598,83,176,0,12,22079980.019080,62,88,0,12,26361451.685718,29,192,0,1,20748679.535103,37,104,0,1,21808892.213736,55,168,0,1,20805433.882158,31,160,0,1,21566673.655890,46,136,0,1,22390578.869796,
22,1554989138,0.597000,12,188,0,1,19852266.526474,14,176,0,1,22209574.351002,2,172,0,1,21265646.196840,93,144,0,1,38434805.023383,25,192,0,1,19388075.709961,32,180,0,1,22748011.184789,54,176,0,1,18398869.410955,53,132,0,1,21191683.597790,60,152,0,12,25529387.890623,6,152,0,1,21699786.726293,64,152,0,12,26554709.269890,85,160,0,12,22649298.258898,44,160,0,1,19570105.469286,45,156,0,1,18671904.359633,36,144,0,1,21738797.615374,83,176,0,12,22079897.200346,62,88,0,12,26361445.264038,29,192,0,1,20748568.604069,37,108,0,1,21808838.955671,55,168,0,1,20805276.463744,31,160,0,1,21566577.051484,46,136,0,1,22390419.741261,
22,1554989138,0.797000,12,188,0,1,19852343.604086,14,176,0,1,22209625.026434,2,172,0,1,21265623.459207,93,144,0,1,38434802.213898,25,192,0,1,19388057.422133,32,180,0,1,22748106.253575,54,176,0,1,18398866.479318,53,132,0,1,21191825.520411,60,152,0,12,25529490.288501,6,152,0,1,21699844.503964,64,152,0,12,26554790.622805,85,160,0,12,22649349.632339,44,160,0,1,19570214.550597,45,156,0,1,18671834.174857,36,144,0,1,21738871.900951,83,176,0,12,22079814.311812,62,88,0,12,26361440.709531,29,192,0,1,20748457.585784,37,108,3,1,21808786.029161,55,168,0,1,20805119.237282,31,160,0,1,21566480.412178,46,136,0,1,22390260.647626,
22,1554989138,0.997000,12,188,0,1,19852420.751498,14,176,0,1,22209675.632066,2,172,0,1,21265600.843725,93,144,0,1,38434799.404413,25,192,0,1,19388039.064504,32,180,0,1,22748201.217660,54,176,0,1,18398863.582582,53,132,0,1,21191967.338331,60,152,0,12,25529592.878331,6,152,0,1,21699902.333986,64,152,0,12,26554871.783768,85,160,0,12,22649400.831278,44,160,0,1,19570323.631908,45,156,0,1,18671764.059882,36,144,0,1,21738946.273779,83,176,0,12,22079731.597780,62,88,0,12,26361435.491916,29,192,0,1,20748346.619849,37,108,2,1,21808731.532131,55,168,0,1,20804961.923569,31,160,0,1,21566383.912474,46,136,0,1,22390101.588891,
22,1554989139,0.197000,12,188,0,1,19852497.916361,14,176,0,1,22209726.185347,2,172,0,1,21265578.053740,93,144,0,1,38434796.437876,25,192,0,1,19388020.759225,32,180,0,1,22748296.129395,54,176,0,1,18398860.685846,53,132,0,1,21192109.034099,60,152,0,12,25529695.328559,6,152,0,1,21699960.233808,64,152,0,12,26554953.223934,85,160,0,12,22649451.960416,44,160,0,1,19570432.625968,45,156,0,1,18671693.648253,36,144,0,1,21739020.576806,83,176,0,12,22079648.848847,62,88,0,12,26361429.838045,29,192,0,1,20748235.741165,37,108,2,1,21808677.349205,55,168,0,1,20804804.470254,31,160,0,1,21566287.133567,46,136,0,1,22389942.582507,
22,1554989139,0.397000,12,188,0,1,19852575.011423,14,176,0,1,22209776.668827,2,172,0,1,21265555.281206,93,144,0,1,38434793.628391,25,192,0,1,19388002.506298,32,180,0,1,22748391.023679,54,176,0,1,18398857.562257,53,132,0,1,21192250.886919,60,152,0,12,25529797.674086,6,152,0,1,21700018.220882,64,152,0,12,26555034.541949,85,160,0,12,22649503.211705,44,164,0,1,19570541.742179,45,156,0,1,18671623.446027,36,144,0,1,21739094.879833,83,176,0,12,22079566.187166,62,88,0,12,26361424.079473,29,192,0,1,20748124.810131,37,108,2,1,21808624.195841,55,168,0,1,20804647.104191,31,160,0,1,21566190.529161,46,136,0,1,22389783.628473,
22,1554989139,0.597000,12,188,0,1,19852652.228637,14,176,0,1,22209827.222107,2,172,0,1,21265532.665724,93,144,0,1,38434790.888707,25,192,0,1,19387984.183569,32,180,0,1,22748486.040114,54,176,0,1,18398854.595720,53,132,0,1,21192392.704838,60,152,0,12,25529900.176665,6,152,0,1,21700076.120704,64,152,0,12,26555115.807613,85,160,0,12,22649554.445544,44,164,0,1,19570650.840941,45,156,0,1,18671553.226351,36,144,0,1,21739169.200311,83,176,0,12,22079483.630186,62,84,0,12,26361417.936997,29,192,0,1,20748013.879097,37,112,2,1,21808571.949889,55,168,0,1,20804489.720677,31,160,0,1,21566093.872405,46,136,0,1,22389624.552289,
22,1554989139,0.797000,12,188,0,1,19852729.341149,14,176,0,1,22209877.862639,2,172,0,1,21265509.910640,93,144,0,1,38434788.166473,25,192,0,1,19387965.913191,32,180,0,1,22748581.196152,54,176,0,1,18398851.681534,53,132,0,1,21192534.487857,60,152,0,12,25530002.609443,6,152,0,1,21700134.037977,64,152,0,12,26555197.108177,85,160,0,12,22649605.627033,44,164,0,1,19570759.939702,45,156,0,1,18671483.093926,36,148,0,1,21739243.503338,83,176,0,12,22079401.020855,62,84,0,12,26361413.190538,29,192,0,1,20747902.948063,37,112,2,1,21808518.552223,55,168,0,1,20804332.232462,31,160,0,1,21565997.198199,46,136,0,1,22389465.423753,
22,1554989139,0.997000,12,188,0,1,19852806.471111,14,176,0,1,22209928.590422,2,172,0,1,21265487.138106,93,144,0,1,38434785.409338,25,192,0,1,19387947.642813,32,180,0,1,22748676.264938,54,176,0,1,18398848.802248,53,132,0,1,21192676.323227,60,152,0,12,25530105.216724,6,152,0,1,21700192.077401,64,152,0,12,26555278.565794,85,160,0,12,22649656.825972,44,164,0,1,19570868.986113,45,156,0,1,18671413.048752,36,148,0,1,21739317.945967,83,176,0,12,22079318.202122,62,84,0,12,26361408.252126,29,192,0,1,20747791.947228,37,112,2,1,21808466.306271,55,168,0,1,20804174.831498,31,160,0,1,21565900.489092,46,136,0,1,22389306.382469,
22,1554989140,0.197000,12,188,0,1,19852883.635974,14,176,0,1,22209979.073902,2,172,0,1,21265464.400472,93,144,0,1,38434782.617303,25,192,0,1,19387929.494587,32,180,0,1,22748771.281374,54,176,0,1,18398845.818260,53,132,0,1,21192818.141147,60,152,0,12,25530207.701853,6,152,0,1,21700249.889972,64,152,0,12,26555360.075761,85,160,0,12,22649707.937660,44,164,0,1,19570978.049973,45,156,0,1,18671342.916327,36,148,0,1,21739392.214094,83,176,0,12,22079235.435739,62,80,0,12,26361401.882796,29,192,0,1,20747680.981293,37,112,2,1,21808414.618726,55,168,0,1,20804017.378183,31,160,0,1,21565803.902137,46,136,0,1,22389147.323734,
22,1554989140,0.397000,12,188,0,1,19852960.922989,14,176,0,1,22210029.592283,2,172,0,1,21265441.680289,93,144,0,1,38434779.964870,25,192,0,1,19387911.136958,32,180,0,1,22748866.350160,54,176,0,1,18398842.816823,53,132,0,1,21192959.959066,60,152,0,12,25530310.134631,6,152,0,1,21700307.894496,64,152,0,12,26555441.481027,85,160,0,12,22649759.171499,44,164,0,1,19571087.218536,45,156,0,1,18671272.696651,36,148,0,1,21739466.604372,83,176,0,12,22079152.582105,62,80,0,12,26361395.932272,29,192,0,1,20747569.997908,37,116,2,1,21808361.290861,55,168,0,1,20803860.012120,31,160,0,1,21565707.315182,46,136,0,1,22388988.212648,
22,1554989140,0.597000,12,188,0,1,19853038.087851,14,176,0,1,22210080.232814,2,172,0,1,21265418.855404,93,144,0,1,38434777.172835,25,192,0,1,19387892.849129,32,180,0,1,22748961.418946,54,180,0,1,18398839.885186,53,132,0,1,21193101.899138,60,152,0,12,25530412.654660,6,152,0,1,21700365.811769,64,152,0,12,26555522.816491,85,160,0,12,22649810.440239,44,164,0,1,19571196.387098,45,156,0,1,18671202.599126,36,148,0,1,21739540.924849,83,176,0,12,22079069.850623,62,84,0,12,26361390.557605,29,192,0,1,20747459.066874,37,116,2,1,21808307.230086,55,168,0,1,20803702.611156,31,160,0,1,21565610.658426,46,136,0,1,22388829.153914,
22,1554989140,0.797000,12,188,0,1,19853115.305065,14,176,0,1,22210130.803545,2,172,0,1,21265396.100320,93,144,0,1,38434774.311000,25,192,0,1,19387874.578751,32,180,0,1,22749056.400481,54,180,0,1,18398837.162952,53,132,0,1,21193243.856659,60,152,0,12,25530515.069988,6,152,0,1,21700423.711591,64,152,0,12,26555604.169407,85,160,0,12,22649861.848580,44,164,0,1,19571305.381158,45,156,0,1,18671132.362000,36,144,0,1,21739615.350028,83,176,0,12,22078986.979539,62,80,0,12,26361385.025886,29,192,0,1,20747348.188191,37,112,2,1,21808253.605567,55,168,0,1,20803545.279992,31,160,0,1,21565514.088921,46,136,0,1,22388670.130080,
22,1554989140,0.997000,12,188,0,1,19853192.452478,14,176,0,1,22210181.444077,2,172,0,1,21265373.449937,93,144,0,1,38434771.449164,25,192,0,1,19387856.360724,32,180,0,1,22749151.469267,54,180,0,1,18398834.388368,53,132,0,1,21193385.692029,60,152,0,12,25530617.537666,6,152,0,1,21700481.698665,64,152,0,12,26555685.435071,85,160,0,12,22649913.099870,44,164,0,1,19571414.462469,45,156,0,1,18671062.159774,36,144,0,1,21739689.705406,83,176,0,12,22078904.021204,62,80,0,12,26361378.133050,29,192,0,1,20747237.292057,37,112,2,1,21808199.317940,55,168,0,1,20803387.966279,31,160,0,1,21565417.501966,46,136,0,1,22388511.053895,
22,1554989141,0.197000,12,188,0,1,19853269.617340,14,176,0,1,22210232.119510,2,172,0,1,21265350.712303,93,144,0,1,38434768.552428,25,192,0,1,19387838.107796,32,180,0,1,22749246.381002,54,180,0,1,18398831.421831,53,132,0,1,21193527.544849,60,152,0,12,25530719.900644,6,152,0,1,21700539.615937,64,152,0,12,26555766.770535,85,160,0,12,22649964.403510,44,164,0,1,19571523.561230,45,156,0,1,18670991.992448,36,144,0,1,21739764.095684,83,176,0,12,22078821.185020,62,80,0,12,26361371.781171,29,192,0,1,20747126.326122,37,112,2,1,21808146.513581,55,168,0,1,20803230.635116,31,160,0,1,21565320.932461,46,136,0,1,22388351.925359,
22,1554989141,0.397000,12,188,0,1,19853346.904355,14,176,0,1,22210282.707691,2,172,0,1,21265328.061921,93,144,0,1,38434765.742943,25,192,0,1,19387819.872319,32,180,0,1,22749341.432338,54,180,0,1,18398828.455294,53,132,0,1,21193669.432569,60,152,0,12,25530822.298521,6,152,0,1,21700597.620461,64,152,0,12,26555848.123451,85,160,0,12,22650015.742050,44,164,0,1,19571632.590191,45,156,0,1,18670921.755322,36,144,0,1,21739838.485962,83,176,0,12,22078738.348836,62,80,0,12,26361365.935348,29,192,0,1,20747015.307837,37,112,2,1,21808093.028664,55,168,0,1,20803073.338854,31,160,0,1,21565224.397856,46,136,0,1,22388192.884075,
22,1554989141,0.597000,12,188,0,1,19853424.034317,14,176,0,1,22210333.435474,2,172,0,1,21265305.394088,93,144,0,1,38434763.003259,25,192,0,1,19387801.601941,32,180,0,1,22749436.518574,54,180,0,1,18398825.506207,53,132,0,1,21193811.180688,60,152,0,12,25530924.783650,6,152,0,1,21700655.642435,64,152,0,12,26555929.458915,85,160,0,12,22650067.132942,44,164,0,1,19571741.671502,45,156,0,1,18670851.657797,36,148,0,1,21739912.911141,83,176,0,12,22078655.669705,62,80,0,12,26361360.141876,29,192,0,1,20746904.394253,37,112,2,1,21808040.137054,55,168,0,1,20802916.112392,31,160,0,1,21565127.671299,46,136,0,1,22388033.738089,
22,1554989141,0.797000,12,188,0,1,19853501.199180,14,176,0,1,22210384.180707,2,172,0,1,21265282.865857,93,144,0,1,38434760.158873,25,192,0,1,19387783.261762,32,180,0,1,22749531.500109,54,180,0,1,18398822.696722,53,132,0,1,21193953.068408,60,152,0,12,25531027.321130,6,152,0,1,21700713.594608,64,152,0,12,26556010.707129,85,160,0,12,22650118.401681,44,164,0,1,19571850.909865,45,156,0,1,18670781.490472,36,144,0,1,21739987.283969,83,176,0,12,22078573.042924,62,76,0,12,26361354.034299,29,192,0,1,20746793.550470,37,112,2,1,21807986.093729,55,168,0,1,20802758.728878,31,160,0,1,21565031.171595,46,136,0,1,22387874.661904,
22,1554989141,0.997000,12,188,0,1,19853578.451294,14,176,0,1,22210434.856139,2,172,0,1,21265260.040972,93,144,0,1,38434757.349388,25,192,0,1,19387765.008834,32,180,0,1,22749626.551445,54,180,0,1,18398819.799986,53,128,0,1,21194094.921228,60,152,0,12,25531129.928410,6,152,0,1,21700771.651483,64,152,0,12,26556091.990243,85,160,0,12,22650169.600620,44,164,0,1,19571959.903925,45,156,0,1,18670711.410397,36,148,0,1,21740061.621896,83,176,0,12,22078490.363792,62,76,0,12,26361348.781784,29,192,0,1,20746682.689237,37,108,2,1,21807932.085305,55,168,0,1,20802601.397715,31,160,0,1,21564934.619540,46,136,0,1,22387715.585719,
22,1554989142,0.197000,12,188,0,1,19853655.528906,14,176,0,1,22210485.479221,2,172,0,1,21265237.355689,93,144,0,1,38434754.539903,25,192,0,1,19387746.755907,32,180,0,1,22749721.567881,54,180,0,1,18398816.781098,53,128,0,1,21194236.634446,60,152,0,12,25531232.448439,6,152,0,1,21700829.603656,64,152,0,12,26556173.273358,85,160,0,12,22650220.851910,44,164,0,1,19572069.072487,45,156,0,1,18670641.138370,36,148,0,1,21740136.047075,83,176,0,12,22078407.614860,62,76,0,12,26361342.709108,29,192,0,1,20746571.723302,37,108,2,1,21807877.343972,55,168,0,1,20802444.066552,31,160,0,1,21564838.137287,46,136,0,1,22387556.579335,
22,1554989142,0.397000,12,188,0,1,19853732.798470,14,176,0,1,22210536.189554,2,172,0,1,21265214.618055,93,144,0,1,38434751.747868,25,192,0,1,19387728.555329,32,180,0,1,22749816.601767,54,180,0,1,18398813.954163,53,128,0,1,21194378.400015,60,152,0,12,25531334.933568,6,152,0,1,21700887.625630,64,152,0,12,26556254.643723,85,160,0,12,22650272.155550,44,164,0,1,19572178.293400,45,156,0,1,18670571.023396,36,148,0,1,21740210.594405,83,176,0,12,22078324.988079,62,76,0,12,26361337.299541,29,192,0,1,20746460.809718,37,108,2,1,21807823.265748,55,168,0,1,20802286.805189,31,160,0,1,21564741.532881,46,136,0,1,22387397.642752,
22,1554989142,0.597000,12,188,0,1,19853810.033134,14,176,0,1,22210586.795185,2,172,0,1,21265192.037474,93,144,0,1,38434748.990734,25,192,0,1,19387710.284951,32,180,0,1,22749911.705453,54,180,0,1,18398811.074877,53,128,0,1,21194520.305186,60,152,0,12,25531437.279095,6,152,0,1,21700945.665054,64,152,0,12,26556336.048989,85,160,0,12,22650323.476640,44,164,0,1,19572287.549213,45,156,0,1,18670500.978222,36,148,0,1,21740285.071934,83,176,0,12,22078242.239146,62,72,0,12,26361331.767822,29,192,0,1,20746349.861234,37,108,2,1,21807769.065371,55,168,0,1,20802129.474026,31,160,0,1,21564644.980826,46,136,0,1,22387238.566567,
22,1554989142,0.797000,12,188,0,1,19853887.145646,14,176,0,1,22210637.575319,2,172,0,1,21265169.404541,93,144,0,1,38434746.198699,25,192,0,1,19387692.154175,32,180,0,1,22750006.756790,54,180,0,1,18398808.230491,53,128,0,1,21194662.280158,60,152,0,12,25531539.729323,6,152,0,1,21701003.704478,64,156,0,12,26556417.436804,85,160,0,12,22650374.850081,44,164,0,1,19572396.735225,45,156,0,1,18670430.845796,36,148,0,1,21740359.479663,83,176,0,12,22078159.507664,62,72,0,12,26361326.515306,29,192,0,1,20746238.947650,37,108,2,1,21807715.231449,55,168,0,1,20801972.125413,31,160,0,1,21564548.446222,46,136,0,1,22387079.507832,
22,1554989142,0.997000,12,188,0,1,19853964.415210,14,176,0,1,22210688.198400,2,172,0,1,21265146.771609,93,144,0,1,38434743.441564,25,192,0,1,19387673.936148,32,180,0,1,22750101.843026,54,180,0,1,18398805.211604,53,128,0,1,21194804.185328,60,152,0,12,25531642.162101,6,152,0,1,21701061.691552,64,156,0,12,26556498.719919,85,160,0,12,22650426.136271,44,164,0,1,19572505.903788,45,156,0,1,18670360.835523,36,148,0,1,21740433.904842,83,176,0,12,22078076.793632,62,68,0,12,26361320.425180,29,192,0,1,20746128.034066,37,108,2,1,21807661.327727,55,168,0,1,20801814.898951,31,160,0,1,21564451.929068,46,136,0,1,22386920.466548,
22,1554989143,0.197000,12,188,0,1,19854041.545172,14,176,0,1,22210738.751681,2,172,0,1,21265124.138676,93,144,0,1,38434740.649530,25,188,0,1,19387655.787921,32,180,0,1,22750196.894362,54,180,0,1,18398802.384668,53,128,0,1,21194946.125399,60,152,0,12,25531744.559979,6,152,0,1,21701119.748426,64,156,0,12,26556580.107734,85,160,0,12,22650477.195608,44,164,0,1,19572615.142151,45,156,0,1,18670290.703098,36,148,0,1,21740508.330020,83,176,0,12,22077994.184301,62,68,0,12,26361315.033063,29,192,0,1,20746017.068131,37,108,2,1,21807607.982411,55,168,0,1,20801657.689939,31,160,0,1,21564355.342112,46,136,0,1,22386761.268211,
22,1554989143,0.397000,12,188,0,1,19854118.710035,14,176,0,1,22210789.462014,2,172,0,1,21265101.523194,93,144,0,1,38434737.944746,25,188,0,1,19387637.587344,32,180,0,1,22750291.998049,54,180,0,1,18398799.627534,53,128,0,1,21195087.960769,60,152,0,12,25531846.940407,6,156,0,1,21701177.822751,64,156,0,12,26556661.704952,85,160,0,12,22650528.481798,44,164,0,1,19572724.380514,45,156,0,1,18670220.588123,36,148,0,1,21740582.859900,83,176,0,12,22077911.505169,62,68,0,12,26361308.768435,29,192,0,1,20745906.189448,37,108,2,1,21807553.782035,55,168,0,1,20801500.341326,31,160,0,1,21564258.685356,46,136,0,1,22386602.226927,
22,1554989143,0.597000,12,188,0,1,19854195.892348,14,176,0,1,22210840.050195,2,172,0,1,21265078.890262,93,144,0,1,38434735.170161,25,188,0,1,19387619.351867,32,180,0,1,22750387.119186,54,180,0,1,18398796.818049,53,128,0,1,21195229.935741,60,152,0,12,25531949.373185,6,156,0,1,21701235.844725,64,156,0,12,26556743.197469,85,160,0,12,22650579.855239,44,164,0,1,19572833.636327,45,156,0,1,18670150.438248,36,148,0,1,21740657.337429,83,176,0,12,22077828.686436,62,68,0,12,26361303.690421,29,192,0,1,20745795.258414,37,108,2,1,21807499.860862,55,168,0,1,20801343.027613,31,160,0,1,21564162.150752,46,136,0,1,22386443.080941,
